record_id,timestamp,hour,zone_id,zone_name,road_name,latitude,longitude,dashcam_detection_confidence,pothole_depth_cm,pothole_width_cm,surface_area_sqm,road_roughness_iri,vehicle_vibration_g,approaching_speed_kmh,weather,lighting,severity,repair_urgency,community_reports_count,verified_status,synthetic_label
POT-003615,2026-03-12 12:09:00,12,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.845354,77.657044,0.804,11.7,97.2,0.114,8.28,3.12,46.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003616,2026-02-08 17:09:00,17,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.972635,77.607466,0.784,12.5,63.1,0.079,9.8,1.66,24.9,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003617,2026-01-26 15:07:00,15,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.916997,77.622639,0.853,3.7,48.0,0.018,9.63,1.19,31.0,CLEAR,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003618,2026-01-09 00:26:00,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.028354,77.552094,0.987,17.2,102.8,0.177,6.15,0.73,19.7,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003619,2026-01-09 16:36:00,16,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,13.000267,77.693841,0.789,9.9,23.2,0.023,10.26,1.17,44.0,RAIN,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003620,2026-03-27 06:31:00,6,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.95859,77.702244,0.983,13.2,35.1,0.046,6.27,2.67,34.9,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003621,2026-03-12 03:42:00,3,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.918122,77.650282,0.846,14.8,105.4,0.156,5.62,1.56,39.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003622,2026-03-27 18:05:00,18,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.924361,77.650192,0.973,7.6,15.6,0.012,6.48,2.43,56.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003623,2026-02-24 19:00:00,19,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.972931,77.606929,0.878,9.9,106.7,0.106,9.77,2.83,44.5,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003624,2026-02-26 05:58:00,5,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.84283,77.659124,0.815,3.0,66.1,0.02,9.04,3.36,27.9,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003625,2026-03-03 19:42:00,19,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.842535,77.656281,0.878,4.0,28.7,0.011,8.21,1.43,43.0,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003626,2026-02-19 09:53:00,9,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.98414,77.734787,0.841,8.4,30.4,0.026,10.34,1.24,42.9,CLEAR,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003627,2026-01-16 06:27:00,6,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.980509,77.610502,0.939,5.1,18.0,0.009,6.45,2.73,39.2,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003628,2026-03-23 05:10:00,5,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9734,77.640777,0.785,7.4,29.1,0.022,9.37,1.54,56.7,CLOUDY,NIGHT_LIT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003629,2026-02-02 16:56:00,16,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.918553,77.647166,0.942,7.8,69.8,0.054,4.87,2.89,57.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003630,2026-02-28 15:23:00,15,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.918485,77.643654,0.928,9.3,41.2,0.038,9.25,3.06,30.1,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003631,2026-03-20 15:16:00,15,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.93096,77.674191,0.902,14.0,58.7,0.082,4.14,0.63,53.4,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003632,2026-01-20 04:06:00,4,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.975687,77.643846,0.902,15.2,60.9,0.093,10.8,3.07,61.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003633,2026-02-20 15:43:00,15,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9979,77.688867,0.855,4.8,26.5,0.013,3.69,2.45,40.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003634,2026-03-28 06:46:00,6,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.960813,77.703304,0.793,5.8,43.2,0.025,5.73,2.75,24.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003635,2026-03-29 02:38:00,2,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.986393,77.729798,0.906,10.9,21.0,0.023,10.08,3.44,31.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003636,2026-03-09 06:15:00,6,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.98868,77.730229,0.897,10.9,87.5,0.095,3.91,3.28,64.0,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003637,2026-02-03 07:59:00,7,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.022831,77.548198,0.828,6.4,85.1,0.054,6.49,1.17,56.0,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003638,2026-01-16 10:03:00,10,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.994648,77.692854,0.927,6.3,42.4,0.027,8.69,3.03,59.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003639,2026-01-14 18:54:00,18,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.999002,77.687836,0.879,3.6,34.9,0.013,8.97,0.91,46.0,CLEAR,DAYLIGHT,MEDIUM,PRIORITY_3D,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003640,2026-03-26 19:54:00,19,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.982728,77.729808,0.888,14.4,107.0,0.154,9.9,1.58,26.9,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003641,2026-03-08 17:16:00,17,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.987557,77.726429,0.986,4.9,47.5,0.023,4.7,1.74,57.5,CLEAR,DAYLIGHT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003642,2026-01-22 15:41:00,15,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.846912,77.65608,0.974,13.1,66.4,0.087,5.42,2.24,32.0,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003643,2026-02-27 00:19:00,0,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.848647,77.662273,0.905,3.5,83.8,0.029,4.34,0.8,46.2,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003644,2026-01-09 20:33:00,20,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.027604,77.555302,0.897,8.1,60.6,0.049,8.38,2.57,35.2,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003645,2026-02-08 09:34:00,9,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.922167,77.643719,0.929,14.6,34.8,0.051,5.77,1.96,17.1,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003646,2026-01-16 13:03:00,13,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.979808,77.609637,0.87,4.5,18.1,0.008,4.88,2.85,35.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,5,1,SYNTHETIC_DASHCAM_HAZARD
POT-003647,2026-03-13 17:23:00,17,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.913969,77.626027,0.9,4.5,103.4,0.047,6.11,1.16,56.7,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003648,2026-03-01 01:40:00,1,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.929149,77.67752,0.787,11.2,105.6,0.118,4.71,3.18,59.5,RAIN,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003649,2026-03-26 14:13:00,14,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.91773,77.624337,0.898,4.5,66.9,0.03,7.67,0.97,30.4,FOG,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,5,1,SYNTHETIC_DASHCAM_HAZARD
POT-003650,2026-03-20 21:22:00,21,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.98056,77.603494,0.836,7.8,34.3,0.027,10.67,1.9,48.8,CLEAR,NIGHT_UNLIT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003651,2026-01-08 21:13:00,21,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.934865,77.626005,0.818,6.9,40.6,0.028,3.23,0.53,52.1,CLEAR,NIGHT_UNLIT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003652,2026-03-13 11:10:00,11,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.975707,77.639303,0.943,5.3,95.4,0.051,3.93,0.51,17.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003653,2026-02-09 08:35:00,8,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.969748,77.639111,0.792,6.4,31.8,0.02,6.34,0.8,25.7,CLOUDY,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003654,2026-01-04 08:48:00,8,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.929951,77.672283,0.94,11.9,53.4,0.064,7.16,2.61,34.0,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003655,2026-01-25 13:08:00,13,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.979191,77.603202,0.781,10.0,21.6,0.022,5.09,1.89,28.4,RAIN,DAYLIGHT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003656,2026-03-28 05:18:00,5,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.939805,77.623792,0.963,7.1,41.1,0.029,7.39,2.26,61.9,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003657,2026-02-10 19:29:00,19,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.93247,77.623648,0.915,10.8,48.1,0.052,9.42,1.51,33.8,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003658,2026-03-05 16:47:00,16,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.989547,77.730409,0.892,5.2,23.7,0.012,8.78,0.27,59.8,CLOUDY,DAYLIGHT,MEDIUM,PRIORITY_3D,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003659,2026-02-21 06:05:00,6,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.022566,77.54999,0.872,6.9,72.3,0.05,5.18,2.53,55.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003660,2026-03-11 12:25:00,12,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.025987,77.551552,0.781,12.4,82.3,0.102,10.87,0.54,16.2,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003661,2026-02-15 21:18:00,21,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.916671,77.626681,0.858,3.3,28.6,0.009,4.12,1.53,37.0,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003662,2026-01-19 00:17:00,0,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.999917,77.69141,0.888,9.3,103.4,0.096,4.68,0.6,43.9,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003663,2026-03-08 07:00:00,7,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.034852,77.597936,0.849,4.0,31.8,0.013,7.21,2.55,43.7,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003664,2026-01-19 08:22:00,8,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.961163,77.697823,0.893,2.3,42.4,0.01,9.75,2.24,44.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003665,2026-02-06 08:58:00,8,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.980562,77.610061,0.88,12.2,26.1,0.032,2.65,2.03,28.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003666,2026-01-09 13:30:00,13,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.022953,77.555628,0.967,11.5,101.9,0.117,5.87,1.27,56.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003667,2026-03-21 11:14:00,11,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.996931,77.696202,0.784,11.7,48.9,0.057,2.59,2.42,46.8,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003668,2026-01-16 16:26:00,16,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.849562,77.663763,0.986,5.9,67.0,0.04,6.54,0.25,45.5,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003669,2026-02-28 21:11:00,21,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.971076,77.643726,0.872,15.1,99.9,0.151,4.85,2.08,52.4,HEAVY_RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003670,2026-02-07 00:53:00,0,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.929159,77.67221,0.899,13.9,49.0,0.068,4.16,1.56,36.9,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003671,2026-03-30 03:37:00,3,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.918957,77.622615,0.806,8.0,31.6,0.025,10.9,0.76,47.0,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003672,2026-02-20 06:47:00,6,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.845454,77.656092,0.91,2.8,61.1,0.017,6.63,0.74,21.6,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003673,2026-01-23 14:00:00,14,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.034863,77.59796,0.939,4.2,52.5,0.022,6.46,1.97,23.5,CLOUDY,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003674,2026-02-06 11:48:00,11,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.953309,77.702649,0.822,3.4,64.6,0.022,3.67,0.38,30.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003675,2026-01-27 22:17:00,22,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.93031,77.67579,0.795,5.6,106.1,0.059,6.04,1.55,28.2,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003676,2026-01-27 03:01:00,3,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.919089,77.649628,0.818,13.1,39.6,0.052,6.14,1.33,19.8,HEAVY_RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003677,2026-03-22 08:06:00,8,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.971331,77.603521,0.811,17.1,94.7,0.162,10.9,3.36,30.1,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003678,2026-01-10 11:22:00,11,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.98727,77.731391,0.832,11.5,86.2,0.099,9.41,1.65,30.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003679,2026-03-25 22:42:00,22,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.039841,77.600469,0.926,16.6,29.9,0.05,10.7,0.85,63.5,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003680,2026-01-18 09:09:00,9,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.84323,77.658679,0.981,15.4,73.2,0.113,2.93,2.54,25.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003681,2026-01-15 05:19:00,5,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.96828,77.63973,0.982,11.0,84.2,0.093,9.54,2.64,57.1,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003682,2026-02-18 19:32:00,19,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.914517,77.620131,0.908,15.2,91.4,0.139,10.23,0.38,37.1,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003683,2026-01-15 20:06:00,20,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.937773,77.623831,0.783,11.5,38.1,0.044,6.69,2.38,58.6,HEAVY_RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003684,2026-03-08 09:05:00,9,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.999187,77.69301,0.809,13.9,66.4,0.092,5.35,1.83,19.8,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003685,2026-01-26 11:18:00,11,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.934732,77.624042,0.786,6.7,17.1,0.011,5.91,0.66,63.7,CLEAR,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003686,2026-03-17 06:59:00,6,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.032683,77.594083,0.783,16.0,99.6,0.159,4.29,0.4,43.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003687,2026-03-11 21:05:00,21,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.846751,77.656985,0.804,18.1,54.4,0.098,9.85,2.66,21.7,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003688,2026-03-18 13:53:00,13,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.974759,77.608345,0.941,7.2,87.6,0.063,9.82,1.46,24.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003689,2026-01-02 08:21:00,8,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.93445,77.626255,0.839,16.7,48.6,0.081,2.88,2.01,32.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003690,2026-03-13 13:05:00,13,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.026409,77.553539,0.791,3.9,69.1,0.027,5.05,1.25,33.9,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003691,2026-01-24 17:29:00,17,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.978312,77.608782,0.872,6.6,30.1,0.02,2.6,0.67,31.9,CLEAR,DAYLIGHT,HIGH,URGENT_24H,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-003692,2026-02-06 21:33:00,21,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.976174,77.607408,0.853,9.3,65.4,0.061,3.87,2.62,47.4,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003693,2026-03-08 09:09:00,9,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.953439,77.702258,0.903,9.0,104.2,0.094,3.83,1.52,45.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003694,2026-02-03 18:58:00,18,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.931555,77.627876,0.828,2.9,107.5,0.031,8.91,0.39,49.1,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-003695,2026-02-27 09:48:00,9,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.039257,77.599145,0.799,8.3,22.6,0.019,10.44,0.6,58.1,CLOUDY,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003696,2026-01-30 07:16:00,7,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.021161,77.552326,0.832,12.9,21.2,0.027,8.01,0.47,45.0,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003697,2026-03-08 06:59:00,6,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.972648,77.610483,0.934,15.7,28.6,0.045,6.3,2.79,32.9,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003698,2026-01-20 09:06:00,9,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.91716,77.628238,0.788,3.2,40.2,0.013,5.56,1.45,28.2,CLOUDY,DAYLIGHT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-003699,2026-02-24 12:28:00,12,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.930698,77.625347,0.889,6.5,73.5,0.048,4.23,1.05,53.8,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-003700,2026-02-03 17:16:00,17,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.034396,77.596422,0.986,12.9,39.5,0.051,10.63,0.48,23.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
