incident_id,vehicle_id,vehicle_speed_kmh,deceleration_mps2,jerk_mps3,heading_change_deg,airbag_trigger,impact_sensor_indicator,collision_distance_m,braking_status,nearby_vehicle_count,vehicle_density,road_condition,weather_condition,visibility_km,calculated_collision_probability,road_blockage_probability,emergency_required,severity,accident_detected_label,telemetry_source
ACC-REC-005234,VEH-154,61.9,9.49,36.88,174.3,1,0.99,5.4,CRASH_STOP,7,0.3,POOR,RAIN,5.0,0.647,0.94,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005235,VEH-027,44.3,6.28,9.09,37.6,0,0.512,18.5,HARD_BRAKING,8,0.34,POOR,RAIN,5.0,0.353,0.58,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005236,VEH-096,76.4,0.57,2.11,6.7,0,0.07,117.2,LIGHT,9,0.65,FAIR,FOG,2.0,0.035,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005237,VEH-121,43.2,5.33,6.77,16.3,0,0.464,21.7,HARD_BRAKING,14,0.74,UNDER_CONSTRUCTION,RAIN,5.0,0.305,0.46,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005238,VEH-197,20.7,1.93,3.95,6.3,0,0.041,240.9,LIGHT,17,0.94,POOR,HEAVY_RAIN,2.0,0.07,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005239,VEH-077,17.8,7.55,6.9,28.4,0,0.488,9.5,HARD_BRAKING,7,0.29,FAIR,CLEAR,10.0,0.39,0.36,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005240,VEH-181,90.7,7.32,15.89,30.8,0,0.369,13.6,HARD_BRAKING,7,0.44,UNDER_CONSTRUCTION,RAIN,5.0,0.383,0.39,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005241,VEH-083,79.5,0.66,0.72,0.3,0,0.085,144.8,LIGHT,8,0.55,GOOD,CLOUDY,2.0,0.036,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005242,VEH-060,23.8,3.14,1.29,0.3,0,0.019,248.8,NORMAL,9,0.6,FAIR,CLOUDY,2.0,0.087,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005243,VEH-074,70.1,0.84,1.27,1.4,0,0.052,101.7,LIGHT,14,0.86,UNDER_CONSTRUCTION,CLEAR,10.0,0.036,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005244,VEH-095,69.8,17.46,48.62,127.2,0,0.82,0.5,CRASH_STOP,11,0.78,GOOD,CLEAR,10.0,0.862,0.94,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005245,VEH-184,22.5,1.1,1.18,3.6,0,0.054,70.7,NONE,14,0.95,UNDER_CONSTRUCTION,FOG,2.0,0.042,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005246,VEH-073,79.7,3.78,1.83,1.1,0,0.074,93.0,NONE,15,0.91,FAIR,CLEAR,10.0,0.115,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005247,VEH-192,87.3,1.36,3.91,2.8,0,0.025,137.6,LIGHT,15,0.89,POOR,RAIN,5.0,0.052,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005248,VEH-051,89.6,0.62,1.01,0.2,0,0.096,179.6,LIGHT,6,0.43,FAIR,CLOUDY,2.0,0.038,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005249,VEH-108,14.7,3.68,1.61,9.8,0,0.141,245.0,LIGHT,9,0.45,POOR,HEAVY_RAIN,2.0,0.126,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005250,VEH-115,80.1,0.72,1.05,11.7,0,0.103,199.5,NORMAL,10,0.72,GOOD,FOG,2.0,0.042,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005251,VEH-116,24.4,2.7,3.34,3.0,0,0.045,90.5,NORMAL,15,0.82,FAIR,CLOUDY,2.0,0.088,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005252,VEH-032,53.6,2.45,3.52,1.0,0,0.002,219.8,LIGHT,15,0.8,FAIR,CLOUDY,2.0,0.073,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005253,VEH-193,90.9,1.26,0.46,6.5,0,0.096,75.3,NORMAL,7,0.56,GOOD,CLEAR,10.0,0.052,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005254,VEH-115,79.0,3.62,2.67,2.6,0,0.029,78.7,NONE,9,0.58,GOOD,FOG,2.0,0.105,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005255,VEH-008,63.1,3.35,2.79,3.3,0,0.033,231.9,NORMAL,7,0.32,GOOD,CLEAR,10.0,0.1,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005256,VEH-095,54.5,5.89,17.8,24.6,0,0.282,10.3,HARD_BRAKING,7,0.31,GOOD,CLEAR,10.0,0.342,0.63,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005257,VEH-087,63.1,1.17,3.42,6.5,0,0.135,55.8,LIGHT,5,0.33,UNDER_CONSTRUCTION,FOG,2.0,0.068,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005258,VEH-001,54.1,3.33,1.39,8.5,0,0.024,154.8,NONE,8,0.51,POOR,RAIN,5.0,0.093,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005259,VEH-068,77.7,17.82,40.8,96.5,1,0.932,3.3,CRASH_STOP,8,0.64,POOR,HEAVY_RAIN,2.0,0.861,0.87,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005260,VEH-096,77.1,15.68,64.52,140.7,1,0.982,0.9,CRASH_STOP,9,0.47,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.902,0.81,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005261,VEH-151,85.6,2.6,1.3,11.9,0,0.14,53.2,LIGHT,9,0.37,POOR,CLOUDY,2.0,0.097,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005262,VEH-179,91.5,0.88,0.17,8.6,0,0.008,127.7,LIGHT,11,0.77,GOOD,CLOUDY,2.0,0.024,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005263,VEH-025,59.9,2.38,1.5,5.7,0,0.067,182.9,NORMAL,11,0.6,FAIR,HEAVY_RAIN,2.0,0.078,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005264,VEH-137,67.1,7.69,12.07,4.6,0,0.311,22.2,HARD_BRAKING,8,0.31,POOR,CLEAR,10.0,0.35,0.39,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005265,VEH-090,92.5,5.87,13.05,35.1,0,0.517,5.4,HARD_BRAKING,9,0.43,UNDER_CONSTRUCTION,FOG,2.0,0.383,0.48,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005266,VEH-104,29.4,0.38,2.77,5.7,0,0.107,46.0,NONE,6,0.27,GOOD,HEAVY_RAIN,2.0,0.048,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005267,VEH-150,31.0,6.37,8.21,19.8,0,0.238,4.0,HARD_BRAKING,10,0.7,FAIR,HEAVY_RAIN,2.0,0.326,0.5,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005268,VEH-004,65.5,3.31,0.98,12.3,0,0.1,155.1,NORMAL,8,0.58,UNDER_CONSTRUCTION,FOG,2.0,0.106,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005269,VEH-072,75.0,3.1,1.81,10.2,0,0.016,243.7,NONE,6,0.33,FAIR,CLEAR,10.0,0.087,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005270,VEH-158,84.6,7.03,12.31,35.8,0,0.347,17.3,HARD_BRAKING,5,0.38,FAIR,CLEAR,10.0,0.352,0.58,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005271,VEH-136,94.0,2.94,1.31,2.2,0,0.075,235.6,LIGHT,10,0.73,FAIR,RAIN,5.0,0.093,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005272,VEH-157,91.3,1.96,3.18,11.2,0,0.136,222.1,LIGHT,13,0.74,POOR,CLEAR,10.0,0.087,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005273,VEH-022,48.2,2.7,0.99,6.8,0,0.135,213.5,NORMAL,14,0.91,GOOD,RAIN,5.0,0.098,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005274,VEH-020,81.6,7.22,10.97,13.9,0,0.282,17.7,HARD_BRAKING,11,0.68,FAIR,HEAVY_RAIN,2.0,0.338,0.59,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005275,VEH-198,46.4,0.48,3.32,14.0,0,0.059,38.6,LIGHT,8,0.32,POOR,CLOUDY,2.0,0.058,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005276,VEH-036,46.8,8.77,67.1,37.4,0,0.828,5.9,CRASH_STOP,8,0.6,UNDER_CONSTRUCTION,CLEAR,10.0,0.697,0.88,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005277,VEH-155,35.5,0.59,0.93,12.8,0,0.124,126.8,NORMAL,10,0.53,UNDER_CONSTRUCTION,CLOUDY,2.0,0.043,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005278,VEH-069,42.9,5.46,15.73,6.9,0,0.236,15.2,HARD_BRAKING,12,0.59,GOOD,FOG,2.0,0.306,0.42,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005279,VEH-124,81.6,2.15,1.99,2.7,0,0.005,51.2,LIGHT,14,0.72,UNDER_CONSTRUCTION,FOG,2.0,0.061,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005280,VEH-122,61.4,2.33,3.05,1.4,0,0.084,235.9,LIGHT,4,0.3,FAIR,CLOUDY,2.0,0.085,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005281,VEH-018,81.7,3.55,1.1,5.0,0,0.023,142.8,NONE,13,0.88,FAIR,FOG,2.0,0.097,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005282,VEH-119,60.2,0.11,2.41,9.9,0,0.007,56.6,NONE,5,0.33,GOOD,HEAVY_RAIN,2.0,0.012,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005283,VEH-151,80.8,3.34,2.52,4.9,0,0.086,216.6,NONE,14,0.72,FAIR,HEAVY_RAIN,2.0,0.109,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005284,VEH-066,19.8,13.64,36.34,93.0,1,0.931,2.3,CRASH_STOP,6,0.45,POOR,FOG,2.0,0.744,0.89,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005285,VEH-073,81.1,16.1,30.61,49.5,0,0.792,1.9,CRASH_STOP,11,0.65,FAIR,CLOUDY,2.0,0.759,0.92,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005286,VEH-188,83.6,7.34,14.85,31.3,0,0.535,4.9,HARD_BRAKING,6,0.36,FAIR,HEAVY_RAIN,2.0,0.43,0.49,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005287,VEH-002,64.0,2.38,3.05,5.4,0,0.007,188.6,NORMAL,9,0.51,FAIR,CLOUDY,2.0,0.071,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005288,VEH-054,54.6,1.31,1.75,4.3,0,0.14,100.6,LIGHT,5,0.28,FAIR,FOG,2.0,0.067,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005289,VEH-153,14.6,2.15,1.22,0.3,0,0.026,189.9,NORMAL,12,0.69,GOOD,CLOUDY,2.0,0.063,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005290,VEH-178,84.0,2.07,2.81,12.9,0,0.101,66.5,NONE,14,0.94,GOOD,CLOUDY,2.0,0.081,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005291,VEH-154,81.4,0.25,2.58,0.8,0,0.027,35.3,NONE,7,0.45,UNDER_CONSTRUCTION,CLOUDY,2.0,0.05,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005292,VEH-013,32.7,0.36,3.09,3.4,0,0.037,93.1,NONE,12,0.75,POOR,CLEAR,10.0,0.027,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005293,VEH-197,17.5,2.74,0.22,6.1,0,0.013,94.4,NORMAL,7,0.49,UNDER_CONSTRUCTION,RAIN,5.0,0.072,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005294,VEH-171,45.5,1.78,2.48,3.6,0,0.054,114.8,LIGHT,7,0.3,POOR,RAIN,5.0,0.064,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005295,VEH-027,40.5,0.69,2.15,2.7,0,0.04,36.1,NONE,11,0.66,POOR,FOG,2.0,0.06,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005296,VEH-130,87.4,13.38,23.42,172.8,0,0.979,0.7,CRASH_STOP,14,0.95,GOOD,CLOUDY,2.0,0.707,0.93,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005297,VEH-153,37.2,0.22,3.06,6.6,0,0.137,57.8,NONE,10,0.57,POOR,RAIN,5.0,0.043,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005298,VEH-113,56.9,1.35,0.47,14.5,0,0.026,91.4,NONE,10,0.44,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.041,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005299,VEH-086,23.7,9.92,53.12,125.5,1,0.975,2.7,CRASH_STOP,14,0.88,FAIR,CLOUDY,2.0,0.715,0.83,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005300,VEH-028,86.9,0.5,0.28,8.1,0,0.125,205.0,LIGHT,9,0.4,GOOD,CLEAR,10.0,0.038,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005301,VEH-023,85.5,3.34,3.75,6.9,0,0.07,61.3,LIGHT,9,0.39,FAIR,HEAVY_RAIN,2.0,0.11,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005302,VEH-194,43.6,3.51,0.39,3.7,0,0.037,191.4,LIGHT,11,0.72,FAIR,CLEAR,10.0,0.096,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005303,VEH-190,79.2,0.07,3.79,1.0,0,0.118,150.4,LIGHT,7,0.31,GOOD,FOG,2.0,0.038,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005304,VEH-177,49.0,0.86,2.51,1.7,0,0.022,225.1,NONE,13,0.84,FAIR,RAIN,5.0,0.034,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005305,VEH-175,86.4,1.18,2.32,0.2,0,0.056,225.7,NORMAL,7,0.48,GOOD,FOG,2.0,0.048,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005306,VEH-118,50.4,1.39,1.13,4.0,0,0.11,96.8,NORMAL,10,0.76,FAIR,RAIN,5.0,0.061,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005307,VEH-142,12.9,2.65,0.7,0.6,0,0.111,129.9,NONE,16,0.86,FAIR,CLOUDY,2.0,0.091,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005308,VEH-175,83.4,9.58,23.88,114.3,1,0.724,3.8,CRASH_STOP,15,0.85,POOR,HEAVY_RAIN,2.0,0.556,0.8,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005309,VEH-135,41.2,0.13,3.08,6.4,0,0.061,80.3,NONE,5,0.32,FAIR,CLEAR,10.0,0.026,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005310,VEH-065,76.0,1.27,2.8,2.3,0,0.009,62.4,NONE,9,0.37,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.043,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005311,VEH-127,70.2,0.94,3.01,6.6,0,0.091,148.9,NONE,5,0.37,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.052,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005312,VEH-022,21.4,1.33,0.92,8.4,0,0.071,167.8,NORMAL,9,0.37,UNDER_CONSTRUCTION,FOG,2.0,0.051,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005313,VEH-133,43.6,3.2,1.35,15.8,0,0.096,166.4,LIGHT,7,0.26,FAIR,HEAVY_RAIN,2.0,0.104,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005314,VEH-138,50.0,2.06,2.86,2.4,0,0.141,137.9,LIGHT,11,0.81,FAIR,CLEAR,10.0,0.089,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005315,VEH-148,67.0,1.19,3.42,4.8,0,0.005,148.3,NONE,6,0.3,POOR,HEAVY_RAIN,2.0,0.042,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005316,VEH-154,88.9,0.27,2.44,6.7,0,0.07,65.4,LIGHT,11,0.62,UNDER_CONSTRUCTION,FOG,2.0,0.029,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005317,VEH-122,74.1,2.76,2.65,2.9,0,0.039,164.9,NONE,7,0.33,POOR,RAIN,5.0,0.086,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005318,VEH-022,59.4,4.73,11.39,9.7,0,0.53,12.4,HARD_BRAKING,15,0.82,FAIR,FOG,2.0,0.337,0.56,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005319,VEH-152,57.7,2.59,2.28,0.1,0,0.131,184.5,LIGHT,11,0.79,POOR,CLEAR,10.0,0.099,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005320,VEH-183,43.6,0.15,0.4,6.8,0,0.056,197.9,NONE,9,0.63,GOOD,CLOUDY,2.0,0.016,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005321,VEH-038,41.0,1.09,1.96,1.4,0,0.005,167.8,LIGHT,15,0.86,GOOD,RAIN,5.0,0.035,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005322,VEH-012,86.7,0.27,0.77,7.0,0,0.017,106.3,NONE,15,0.92,FAIR,RAIN,5.0,0.013,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005323,VEH-099,70.6,2.65,0.75,9.6,0,0.041,54.4,LIGHT,6,0.47,GOOD,CLOUDY,2.0,0.077,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005324,VEH-190,16.4,3.63,0.77,5.0,0,0.13,55.9,NORMAL,16,0.88,POOR,CLEAR,10.0,0.119,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005325,VEH-120,43.2,1.18,0.28,0.2,0,0.004,103.9,NORMAL,6,0.42,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.031,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005326,VEH-016,38.3,8.21,13.71,6.7,0,0.395,4.2,HARD_BRAKING,13,0.68,POOR,HEAVY_RAIN,2.0,0.422,0.49,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005327,VEH-003,69.4,3.37,1.28,3.3,0,0.098,82.2,NONE,16,0.86,POOR,CLEAR,10.0,0.108,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005328,VEH-014,40.0,0.11,1.3,8.7,0,0.025,60.2,NORMAL,13,0.77,POOR,RAIN,5.0,0.012,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005329,VEH-149,49.1,14.84,53.34,77.5,1,0.71,1.4,CRASH_STOP,10,0.43,POOR,RAIN,5.0,0.788,0.83,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005330,VEH-017,83.1,8.75,28.03,35.3,0,0.89,0.8,CRASH_STOP,14,0.76,GOOD,HEAVY_RAIN,2.0,0.589,0.78,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005331,VEH-173,94.2,1.94,3.75,4.3,0,0.132,94.0,NORMAL,8,0.58,UNDER_CONSTRUCTION,CLOUDY,2.0,0.087,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005332,VEH-084,48.2,6.33,15.58,29.4,0,0.413,28.0,HARD_BRAKING,12,0.66,POOR,CLEAR,10.0,0.337,0.62,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005333,VEH-090,14.8,3.71,3.49,14.5,0,0.027,179.8,LIGHT,6,0.43,UNDER_CONSTRUCTION,CLOUDY,2.0,0.11,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005334,VEH-076,37.3,16.03,59.94,62.7,0,0.803,1.0,CRASH_STOP,13,0.67,UNDER_CONSTRUCTION,RAIN,5.0,0.859,0.85,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005335,VEH-066,43.7,0.71,3.07,3.8,0,0.133,139.5,LIGHT,5,0.29,POOR,CLOUDY,2.0,0.055,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005336,VEH-024,14.8,1.3,3.65,1.6,0,0.046,177.1,NORMAL,14,0.77,UNDER_CONSTRUCTION,FOG,2.0,0.054,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005337,VEH-167,62.7,1.94,3.93,0.2,0,0.117,187.6,NONE,11,0.5,UNDER_CONSTRUCTION,CLEAR,10.0,0.085,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005338,VEH-089,87.5,3.21,3.13,3.3,0,0.119,126.4,NONE,6,0.32,FAIR,RAIN,5.0,0.114,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005339,VEH-081,94.9,8.35,11.61,36.7,0,0.215,21.9,HARD_BRAKING,10,0.67,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.347,0.5,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005340,VEH-033,94.6,0.29,1.83,6.2,0,0.066,242.9,LIGHT,16,0.92,FAIR,FOG,2.0,0.027,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005341,VEH-092,48.4,8.02,9.92,18.2,0,0.429,21.2,HARD_BRAKING,8,0.32,POOR,CLEAR,10.0,0.377,0.64,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005342,VEH-018,50.8,2.72,3.95,6.0,0,0.13,146.1,NORMAL,6,0.4,FAIR,CLOUDY,2.0,0.107,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005343,VEH-176,15.5,1.21,2.13,7.0,0,0.022,238.8,NONE,13,0.75,FAIR,HEAVY_RAIN,2.0,0.042,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005344,VEH-017,58.1,2.44,1.8,9.4,0,0.007,221.0,NONE,9,0.39,FAIR,FOG,2.0,0.068,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005345,VEH-169,94.9,4.54,9.3,41.4,0,0.255,26.8,HARD_BRAKING,4,0.33,UNDER_CONSTRUCTION,CLOUDY,2.0,0.242,0.59,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005346,VEH-191,77.2,5.79,12.18,15.3,0,0.542,12.8,HARD_BRAKING,8,0.55,UNDER_CONSTRUCTION,CLEAR,10.0,0.368,0.55,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005347,VEH-007,26.2,6.4,10.33,24.9,0,0.432,28.2,HARD_BRAKING,15,0.92,UNDER_CONSTRUCTION,CLEAR,10.0,0.324,0.57,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-005348,VEH-162,26.7,16.52,37.25,105.1,1,0.859,0.4,CRASH_STOP,7,0.5,POOR,CLEAR,10.0,0.808,0.87,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005349,VEH-008,80.5,1.58,2.73,2.1,0,0.091,149.9,NORMAL,14,0.82,GOOD,HEAVY_RAIN,2.0,0.067,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005350,VEH-065,46.9,3.32,0.58,2.5,0,0.028,198.2,LIGHT,14,0.91,GOOD,CLOUDY,2.0,0.091,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005351,VEH-126,62.3,2.63,3.15,7.5,0,0.033,103.2,NORMAL,5,0.36,GOOD,RAIN,5.0,0.083,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005352,VEH-059,90.0,1.33,1.53,5.1,0,0.063,42.4,LIGHT,6,0.29,POOR,CLEAR,10.0,0.066,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-005353,VEH-096,14.4,0.15,2.64,4.4,0,0.004,73.9,LIGHT,14,0.83,POOR,HEAVY_RAIN,2.0,0.013,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
