record_id,pedestrian_id,zone,pedestrian_count,distance_to_curb_m,is_crossing,vehicle_distance_m,vehicle_speed_kmh,time_to_crossing_sec,traffic_signal_state,pedestrian_signal_state,road_width_m,hour,weather,visibility_km,conflict_detected,pedestrian_risk_score,recommended_action,pedestrian_risk_label,data_type
PED-REC-005321,PED-127,Yeshwanthpur TTMC Circle,26,12.0,0,79.7,71.5,4.01,GREEN,DONT_WALK,16.0,21,FOG,3.4,0,0.506,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005322,PED-097,Yeshwanthpur TTMC Circle,22,7.4,0,23.8,30.2,2.84,GREEN,DONT_WALK,12.0,3,RAIN,2.0,0,0.521,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005323,PED-039,Marathahalli Bridge,14,3.5,0,85.7,37.5,8.23,RED,WALK,32.0,1,FOG,4.3,0,0.384,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005324,PED-013,Whitefield ITPL Main Gate,9,1.0,1,104.1,71.8,5.22,GREEN,DONT_WALK,12.0,0,CLEAR,5.1,0,0.779,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005325,PED-044,Whitefield ITPL Main Gate,16,0.8,0,90.1,20.4,15.9,GREEN,DONT_WALK,12.0,2,RAIN,9.2,0,0.513,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005326,PED-101,Outer Ring Road Sarjapur Jn,14,2.5,1,75.1,29.7,9.1,GREEN,DONT_WALK,12.0,16,CLOUDY,4.8,0,0.701,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005327,PED-143,Whitefield ITPL Main Gate,26,6.7,0,99.1,45.1,7.91,GREEN,DONT_WALK,16.0,15,HEAVY_RAIN,5.4,0,0.549,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005328,PED-248,KR Puram Hanging Bridge,3,6.6,0,69.0,42.6,5.83,GREEN,DONT_WALK,12.0,9,CLOUDY,4.2,0,0.203,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005329,PED-164,Bellandur EcoSpace,13,6.2,0,83.0,12.5,23.9,YELLOW,DONT_WALK,24.0,0,CLEAR,6.3,0,0.584,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005330,PED-016,Yeshwanthpur TTMC Circle,5,6.9,0,92.1,65.1,5.09,GREEN,DONT_WALK,32.0,1,CLOUDY,2.6,0,0.307,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005331,PED-300,Marathahalli Bridge,12,1.6,0,39.6,50.1,2.85,YELLOW,DONT_WALK,32.0,22,RAIN,5.3,0,0.445,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005332,PED-035,Bellandur EcoSpace,14,1.4,1,113.3,47.9,8.52,GREEN,DONT_WALK,24.0,14,RAIN,8.7,0,0.75,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005333,PED-086,Koramangala Sony World Jn,23,9.0,0,118.4,73.1,5.83,GREEN,DONT_WALK,12.0,19,FOG,3.2,0,0.621,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005334,PED-299,Marathahalli Bridge,26,5.8,0,47.9,24.9,6.93,RED,WALK,16.0,20,CLOUDY,8.2,0,0.514,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005335,PED-132,Electronic City Toll,19,6.5,0,46.6,53.5,3.14,YELLOW,DONT_WALK,32.0,22,FOG,6.4,0,0.496,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005336,PED-189,Bellandur EcoSpace,20,11.5,0,7.4,72.6,0.37,YELLOW,DONT_WALK,24.0,16,HEAVY_RAIN,7.7,0,0.389,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005337,PED-073,Koramangala Sony World Jn,19,0.1,1,108.2,45.8,8.5,YELLOW,DONT_WALK,32.0,14,CLEAR,6.4,0,0.608,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005338,PED-061,Koramangala Sony World Jn,2,6.2,0,90.3,55.5,5.86,RED,WALK,24.0,16,FOG,2.0,0,0.152,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005339,PED-227,MG Road Brigade Jn,19,1.2,1,23.4,23.2,3.63,GREEN,DONT_WALK,24.0,16,FOG,6.3,1,0.698,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005340,PED-245,Bellandur EcoSpace,6,7.1,0,86.7,64.9,4.81,RED,WALK,16.0,11,RAIN,6.8,0,0.12,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005341,PED-293,Outer Ring Road Sarjapur Jn,28,4.4,0,25.6,15.0,6.14,RED,WALK,24.0,6,FOG,8.5,0,0.512,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005342,PED-253,Outer Ring Road Sarjapur Jn,20,8.0,0,41.5,34.9,4.28,GREEN,DONT_WALK,24.0,18,CLOUDY,3.0,0,0.568,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005343,PED-144,MG Road Brigade Jn,6,2.1,1,43.0,67.1,2.31,RED,WALK,32.0,13,HEAVY_RAIN,8.1,1,0.893,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005344,PED-173,Whitefield ITPL Main Gate,17,0.0,0,96.9,28.9,12.07,YELLOW,DONT_WALK,24.0,18,FOG,8.4,0,0.409,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005345,PED-022,Silk Board Junction,27,1.6,1,14.4,73.5,0.71,RED,WALK,16.0,5,RAIN,2.4,1,0.982,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005346,PED-202,Bellandur EcoSpace,10,8.6,0,53.4,74.6,2.58,YELLOW,DONT_WALK,32.0,16,CLOUDY,3.7,0,0.077,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005347,PED-035,Bellandur EcoSpace,27,6.8,0,55.3,41.1,4.84,YELLOW,DONT_WALK,24.0,9,CLOUDY,8.5,0,0.612,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005348,PED-094,Silk Board Junction,20,8.1,0,109.7,22.2,17.79,YELLOW,DONT_WALK,24.0,3,CLOUDY,3.3,0,0.583,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005349,PED-258,MG Road Brigade Jn,13,7.4,0,25.1,12.8,7.06,GREEN,DONT_WALK,16.0,4,CLOUDY,2.3,0,0.447,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005350,PED-178,Electronic City Toll,24,10.7,0,53.5,49.9,3.86,YELLOW,DONT_WALK,24.0,1,CLOUDY,4.6,0,0.351,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005351,PED-064,Electronic City Toll,7,6.2,0,34.6,58.7,2.12,RED,WALK,24.0,18,CLOUDY,8.4,0,0.054,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005352,PED-154,Hebbal Flyover,12,10.1,0,71.2,35.2,7.28,RED,WALK,32.0,23,CLEAR,5.9,0,0.432,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005353,PED-091,Koramangala Sony World Jn,21,2.5,0,107.4,51.6,7.49,YELLOW,DONT_WALK,12.0,13,FOG,2.6,0,0.456,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005354,PED-260,Koramangala Sony World Jn,21,5.7,0,66.0,29.0,8.19,RED,WALK,16.0,13,HEAVY_RAIN,7.4,0,0.571,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005355,PED-298,Hebbal Flyover,26,9.4,0,49.4,26.8,6.64,YELLOW,DONT_WALK,12.0,19,CLEAR,5.5,0,0.621,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005356,PED-060,Marathahalli Bridge,4,0.7,0,90.5,29.6,11.01,RED,WALK,24.0,23,RAIN,7.6,0,0.522,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005357,PED-002,MG Road Brigade Jn,19,5.3,0,35.5,11.0,11.62,RED,WALK,24.0,2,CLEAR,4.5,0,0.587,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005358,PED-069,Indiranagar 100ft Road,11,6.3,0,117.3,52.9,7.98,RED,WALK,24.0,20,FOG,9.3,0,0.402,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005359,PED-063,Koramangala Sony World Jn,24,4.7,0,21.4,71.0,1.09,GREEN,DONT_WALK,12.0,18,RAIN,4.5,0,0.623,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005360,PED-081,Bellandur EcoSpace,4,0.3,0,21.2,70.0,1.09,RED,WALK,12.0,12,CLOUDY,5.3,0,0.5,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005361,PED-038,Whitefield ITPL Main Gate,21,7.2,0,38.8,16.6,8.41,YELLOW,DONT_WALK,32.0,0,CLOUDY,2.7,0,0.486,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005362,PED-095,Indiranagar 100ft Road,11,9.2,0,58.7,42.4,4.98,GREEN,DONT_WALK,32.0,22,CLEAR,4.4,0,0.503,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005363,PED-297,Indiranagar 100ft Road,3,10.6,0,45.3,31.8,5.13,GREEN,DONT_WALK,12.0,16,CLOUDY,2.1,0,0.114,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005364,PED-080,Indiranagar 100ft Road,27,2.7,1,61.3,25.3,8.72,RED,WALK,32.0,23,CLEAR,6.4,0,0.607,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005365,PED-091,MG Road Brigade Jn,12,10.2,0,39.3,33.0,4.29,YELLOW,DONT_WALK,32.0,23,RAIN,8.6,0,0.639,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005366,PED-193,Bellandur EcoSpace,9,6.6,0,117.9,45.9,9.25,RED,WALK,24.0,19,RAIN,6.3,0,0.141,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005367,PED-008,Silk Board Junction,19,9.8,0,29.8,61.7,1.74,RED,WALK,32.0,4,RAIN,7.4,0,0.62,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005368,PED-081,KR Puram Hanging Bridge,13,5.1,0,17.5,35.2,1.79,YELLOW,DONT_WALK,12.0,2,CLOUDY,2.8,0,0.527,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005369,PED-162,MG Road Brigade Jn,22,3.4,0,68.1,56.7,4.32,RED,WALK,32.0,13,HEAVY_RAIN,2.7,0,0.613,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005370,PED-209,Electronic City Toll,4,3.0,1,65.1,75.0,3.12,RED,WALK,24.0,22,HEAVY_RAIN,3.3,1,0.898,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005371,PED-080,Marathahalli Bridge,10,11.4,0,110.9,53.1,7.52,YELLOW,DONT_WALK,16.0,4,CLEAR,5.2,0,0.276,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005372,PED-208,KR Puram Hanging Bridge,26,3.7,0,59.6,54.9,3.91,GREEN,DONT_WALK,32.0,4,RAIN,4.3,0,0.375,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005373,PED-105,Electronic City Toll,18,8.2,0,64.8,45.9,5.08,YELLOW,DONT_WALK,32.0,13,HEAVY_RAIN,3.9,0,0.499,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005374,PED-054,Hebbal Flyover,27,6.3,0,117.6,13.4,31.59,YELLOW,DONT_WALK,16.0,10,CLEAR,9.7,0,0.531,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005375,PED-091,Bellandur EcoSpace,6,9.8,0,23.1,26.2,3.17,GREEN,DONT_WALK,32.0,11,CLEAR,5.1,0,0.252,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005376,PED-260,MG Road Brigade Jn,4,8.8,0,47.4,69.0,2.47,GREEN,DONT_WALK,16.0,19,CLEAR,3.2,0,0.137,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005377,PED-023,Outer Ring Road Sarjapur Jn,26,4.6,0,7.1,46.2,0.55,YELLOW,DONT_WALK,24.0,5,FOG,2.9,0,0.369,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005378,PED-197,MG Road Brigade Jn,28,7.7,0,41.9,55.4,2.72,GREEN,DONT_WALK,12.0,5,FOG,3.0,0,0.356,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005379,PED-002,Hebbal Flyover,6,9.3,0,79.2,67.2,4.24,YELLOW,DONT_WALK,32.0,11,CLEAR,7.3,0,0.173,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005380,PED-012,Whitefield ITPL Main Gate,17,0.7,1,112.5,11.4,35.53,RED,WALK,12.0,3,FOG,7.9,0,0.551,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005381,PED-232,Whitefield ITPL Main Gate,9,4.7,0,112.0,30.4,13.26,YELLOW,DONT_WALK,16.0,0,HEAVY_RAIN,7.3,0,0.107,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005382,PED-013,Bellandur EcoSpace,4,0.1,0,64.3,17.3,13.38,YELLOW,DONT_WALK,24.0,12,CLEAR,5.5,0,0.536,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005383,PED-043,Hebbal Flyover,21,6.7,0,57.4,58.1,3.56,RED,WALK,12.0,23,FOG,2.1,0,0.479,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005384,PED-071,Yeshwanthpur TTMC Circle,1,6.7,0,63.2,16.5,13.79,RED,WALK,32.0,10,HEAVY_RAIN,5.1,0,0.309,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005385,PED-036,Marathahalli Bridge,6,8.4,0,89.7,30.7,10.52,YELLOW,DONT_WALK,12.0,2,RAIN,4.6,0,0.193,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005386,PED-296,MG Road Brigade Jn,11,4.5,0,83.2,28.3,10.58,GREEN,DONT_WALK,12.0,18,CLOUDY,6.0,0,0.363,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005387,PED-171,KR Puram Hanging Bridge,7,10.7,0,40.9,14.0,10.52,RED,WALK,16.0,10,CLOUDY,9.4,0,0.251,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005388,PED-130,Yeshwanthpur TTMC Circle,19,1.3,0,65.6,67.7,3.49,YELLOW,DONT_WALK,32.0,14,FOG,3.6,0,0.503,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005389,PED-165,Outer Ring Road Sarjapur Jn,22,9.7,0,103.1,73.2,5.07,YELLOW,DONT_WALK,12.0,13,HEAVY_RAIN,3.4,0,0.39,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005390,PED-149,Silk Board Junction,7,9.2,0,20.5,60.7,1.22,GREEN,DONT_WALK,32.0,7,CLOUDY,5.0,0,0.249,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005391,PED-077,Koramangala Sony World Jn,11,7.9,0,59.2,55.8,3.82,RED,WALK,32.0,6,HEAVY_RAIN,8.8,0,0.639,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005392,PED-030,KR Puram Hanging Bridge,27,3.8,0,79.7,37.4,7.67,YELLOW,DONT_WALK,12.0,11,HEAVY_RAIN,5.3,0,0.44,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005393,PED-232,Hebbal Flyover,23,7.7,0,78.8,46.4,6.11,RED,WALK,16.0,14,FOG,4.1,0,0.42,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005394,PED-142,Whitefield ITPL Main Gate,12,6.8,0,54.8,69.2,2.85,RED,WALK,16.0,0,RAIN,7.7,0,0.598,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005395,PED-239,Silk Board Junction,21,10.2,0,20.6,23.4,3.17,GREEN,DONT_WALK,12.0,13,CLEAR,4.5,0,0.621,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005396,PED-083,Marathahalli Bridge,16,0.6,1,83.3,57.4,5.22,YELLOW,DONT_WALK,16.0,19,CLEAR,7.9,0,0.762,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005397,PED-032,Koramangala Sony World Jn,28,9.5,0,8.8,26.5,1.2,RED,WALK,16.0,15,HEAVY_RAIN,7.4,0,0.47,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005398,PED-120,Yeshwanthpur TTMC Circle,15,8.6,0,108.2,52.8,7.38,RED,WALK,32.0,2,RAIN,5.7,0,0.401,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005399,PED-161,Yeshwanthpur TTMC Circle,7,7.9,0,87.9,61.0,5.19,RED,WALK,12.0,4,CLOUDY,4.0,0,0.075,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005400,PED-239,Whitefield ITPL Main Gate,17,9.2,0,89.3,24.8,12.96,YELLOW,DONT_WALK,24.0,3,CLOUDY,9.8,0,0.631,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005401,PED-278,Koramangala Sony World Jn,2,11.6,0,110.2,54.1,7.33,RED,WALK,24.0,1,FOG,8.9,0,0.123,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005402,PED-006,Yeshwanthpur TTMC Circle,1,7.7,0,19.1,21.3,3.23,RED,WALK,16.0,18,FOG,9.8,0,0.283,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005403,PED-041,Marathahalli Bridge,4,6.7,0,34.2,50.5,2.44,RED,WALK,32.0,14,FOG,2.1,0,0.241,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005404,PED-122,Indiranagar 100ft Road,24,3.2,0,55.3,53.5,3.72,YELLOW,DONT_WALK,24.0,0,CLEAR,4.5,0,0.429,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005405,PED-178,Bellandur EcoSpace,8,6.8,0,7.4,11.7,2.28,YELLOW,DONT_WALK,32.0,4,FOG,8.4,0,0.149,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005406,PED-113,Hebbal Flyover,14,7.5,0,86.5,19.0,16.39,RED,WALK,24.0,12,CLEAR,7.1,0,0.484,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005407,PED-207,Marathahalli Bridge,2,8.9,0,62.1,53.6,4.17,GREEN,DONT_WALK,12.0,23,RAIN,5.3,0,0.116,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005408,PED-201,Silk Board Junction,14,1.0,1,47.5,67.7,2.53,GREEN,DONT_WALK,12.0,16,CLEAR,6.1,1,0.952,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005409,PED-280,Outer Ring Road Sarjapur Jn,5,11.4,0,108.8,16.8,23.31,YELLOW,DONT_WALK,32.0,13,CLEAR,7.4,0,0.151,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005410,PED-185,KR Puram Hanging Bridge,9,11.2,0,11.5,27.4,1.51,RED,WALK,24.0,16,CLEAR,2.4,0,0.153,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005411,PED-244,Koramangala Sony World Jn,20,9.2,0,74.1,61.7,4.32,GREEN,DONT_WALK,24.0,17,HEAVY_RAIN,2.7,0,0.636,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005412,PED-043,Marathahalli Bridge,22,10.0,0,101.3,52.4,6.96,GREEN,DONT_WALK,32.0,22,CLEAR,4.0,0,0.623,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005413,PED-216,Indiranagar 100ft Road,24,4.5,0,35.4,47.7,2.67,GREEN,DONT_WALK,16.0,14,HEAVY_RAIN,8.3,0,0.441,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005414,PED-244,Marathahalli Bridge,5,4.4,0,99.7,37.7,9.52,YELLOW,DONT_WALK,24.0,19,CLEAR,9.1,0,0.181,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005415,PED-186,Yeshwanthpur TTMC Circle,27,10.4,0,50.0,21.1,8.53,YELLOW,DONT_WALK,32.0,2,RAIN,2.4,0,0.595,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005416,PED-157,KR Puram Hanging Bridge,8,3.4,1,103.9,64.6,5.79,YELLOW,DONT_WALK,24.0,11,RAIN,3.0,0,0.679,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005417,PED-039,Indiranagar 100ft Road,23,3.2,1,36.4,34.4,3.81,YELLOW,DONT_WALK,24.0,12,HEAVY_RAIN,2.8,1,0.83,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005418,PED-109,Hebbal Flyover,19,5.0,0,64.4,26.5,8.75,GREEN,DONT_WALK,32.0,2,HEAVY_RAIN,9.6,0,0.549,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005419,PED-221,Bellandur EcoSpace,12,8.6,0,116.1,10.2,40.98,RED,WALK,24.0,14,CLOUDY,3.0,0,0.596,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005420,PED-298,Outer Ring Road Sarjapur Jn,4,11.4,0,61.0,45.0,4.88,YELLOW,DONT_WALK,24.0,23,CLOUDY,4.3,0,0.291,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-005421,PED-044,MG Road Brigade Jn,22,8.4,0,105.2,51.2,7.4,GREEN,DONT_WALK,12.0,3,CLOUDY,4.1,0,0.612,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
