zone,ward,ward_name,street_id,street_name,landmark,segment_id,total_length_m,contractor_name,contractor_registration_no,contractor_phone,work_name,sanctioned_amount,sanctioned_year,work_year,work_type,other_work_type,job_work_code,work_order_no,work_order_date,inspection_date,source_pdf
SOUTH,173,Jakkasandra,W0140,8th Crs Venkatapura,"Government School,Venkatapura",173/S-W0140/S054853,401.37,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,18/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0122,9th Crs,"Government school,8th",173/S-W0122/S055827,96.5,K.R.Pratheek,,9740246979.0,Filling of Pot holes and Road Cut portions of Main and Cross roads in ward No.173 Jakkasandra for the Year 2012 -13,800000.0,2013.0,2013 - 2014,Pothole filling,,173-13-000003,EE(BTM)/JE/E-Proc/W.O/21/2013,,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0126,,"Government School,Venkapura.",173/S-W0126/S060216,50.32,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,Pothole filling,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0202,"10th Crs, Venkatapura Village","Grammer school,Venkatapura.",173/S-W0202/S060355,139.92,K.R.Pratheek,,9740246979.0,Filling of Pot holes and Road Cut portions of Main and Cross roads in ward No.173 Jakkasandra for the Year 2012 -13,1200000.0,2013.0,2013 - 2014,Pothole filling,,173-13-000003,EE(BTM)/JE/E-Proc/W.O/21/2013,,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0204,11th Crs,"Grammer school,Venkatapura",173/S-W0204/S060652,133.85,K.R.Pratheek,,9740246979.0,Filling of Pot holes and Road Cut portions of Main and Cross roads in ward No.173 Jakkasandra for the Year 2012 -13,800000.0,2013.0,2013 - 2014,Pothole filling,,173-13-000003,EE(BTM)/JE/E-Proc/W.O/21/2013,,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0206,12th Crs,"Grammer school,Venkatapura.",173/S-W0206/S060938,365.57,K.R.Pratheek,,9740246979.0,Filling of Pot holes and Road Cut portions of Main and Cross roads in ward No.173 Jakkasandra for the Year 2012 -13,800000.0,2013.0,2013 - 2014,Pothole filling,,173-13-000003,EE(BTM)/JE/E-Proc/W.O/21/2013,,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0230,13th A Crs,Carmel Garden Public,173/S-W0230/S061438,116.52,M.Manjunath,,9901233339.0,Improvements to roads drains and culverts at 13th 'A' Cross in ward No.173(Jakkasandra) for the year,2000000.0,2012.0,2012 - 2013,Road,,173-12-000032,EE(BTM)/JE/e-proc/W.O/86/2013-,28/10/2013,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0228,13th B Crs,Carmal Garden Public,173/S-W0228/S062128,89.97,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0224,13th D Crs,"Carmel Garden school,Teacher's",173/S-W0224/S062856,99.3,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0016,1st Crs,Model primary Governemnt,173/S-W0016/S064558,91.4,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0018,2nd Crs,Model primary Governemnt,173/S-W0018/S065025,110.28,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0020,3rd Crs,Model primary Governemnt,173/S-W0020/S065301,109.31,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0022,3rd A Crs,Model primary Governemnt,173/S-W0022/S065508,107.68,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0026,3rd B Crs,Model primary Governemnt,173/S-W0026/S065647,106.56,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0030,4th Crs,Model primary Governemnt,173/S-W0030/S065827,106.28,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0024,3rd Crs,Model primary Governemnt,173/S-W0024/S070006,85.09,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0028,3rd A Crs,Model primary Governemnt,173/S-W0028/S070158,91.01,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0032,4th Crs,Model primary Governemnt,173/S-W0032/S070334,126.06,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0010,,Model primary Governemnt,173/S-W0010/S070632,757.92,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.",,9448279917.0,"Providing Asphalting to Venkatapura 1st,2nd cross and surrounding cross roads Venkatapura in ward no. 173 (Jakkasandra)",4990000.0,2014.0,2013 - 2014,Asphalting,,173-14-000017,EE(BTM)/W.O/226/2013-14,27/01/2014,14/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0116,7th A B C Crs,Model primary Governemnt,173/S-W0116/S041914,24.97,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,Others,Removing of accumalated debris,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0120,7th C Crs,Model primary Governemnt,173/S-W0120/S042316,27.91,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0103,6th Crs,"Government School,Venkatapura",173/S-W0103/S042926,118.01,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0119,3rd Main Rd,"8th cross,Government",173/S-W0119/S043234,115.1,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0123,4th Main Rd,"8th cross,Government",173/S-W0123/S043603,115.1,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2014 - 2015,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0125,5th Main Rd,"8th cross,Government",173/S-W0125/S043738,115.23,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0129,6th Main Rd,"8th cross,Government",173/S-W0129/S043943,116.3,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0131,7th Main Rd,"8th cross,Government",173/S-W0131/S044150,117.77,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0137,8th Main Rd,Green view Hospital,173/S-W0137/S044454,200.47,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0164,6th B Crs,Green View Hospital,173/S-W0164/S044711,128.26,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0162,6th C Crs,Green View Hospital,173/S-W0162/S044908,123.02,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0158,14th Crs,Green view hospital,173/S-W0158/S045135,119.81,S.R.Ravindra,,9886985169.0,Engaging private tractor and labours for maintainance of footpath roads and road side drains Emergency works in ward No.173(Jakkasandra) for the year,1200000.0,2013.0,2013 - 2014,,,173-13-000002,EE(BTM)/JE/E-Proc/W.O/73/2013,23/10/2013,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0238,Sree Kanteshwara Temple,"Park,HSR 5th sector",173/S-W0238/S045343,270.63,K.R.Pratheek,,9740246979.0,Filling of Pot holes and Road Cut portions of Main and Cross roads in ward No.173 Jakkasandra for the Year 2012 -13,800000.0,2013.0,2013 - 2014,Pothole filling,,173-13-000003,EE(BTM)/JE/E-Proc/W.O/21/2013,,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0236,5th Crs,GREEN VEIW HOSPITAL,173/S-W0236/S055341,148.72,TECHNICAL MANAGER KRID Ltd,,9448279917.0,"Providing Asphalting to 4th,5th cross and Surrounding Cross roads, HSR Layout,Jakkasandra in ward no. 173 (Jakkasandra)",1100000.0,,,Asphalting,,173-14-000020,EE (BTM)/WO/212/13-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0244,4th Crs,Green view Hospital,173/S-W0244/S023545,234.21,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448021479.0,"Providing Asphalting to 4th,5th cross and Surrounding Cross roads, HSR Layout,Jakkasandra in ward no. 173 (Jakkasandra)",1100000.0,2014.0,2013 - 2014,Asphalting,,173-14-000020,EE(BTM)/W.O/212/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0236,5th Crs,Green view Hospital,173/S-W0236/S024547,148.72,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,"Providing Asphalting to 11th,12th main and Surrounding Cross roads, HSR Layout in ward no. 173 (Jakkasandra)",4795000.0,2014.0,2013 - 2014,Asphalting,,173-14-000018,EE(BTM)/W.O/227/2013-14,27/01/2014,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0232,6th Crs,Devi eye hospital,173/S-W0232/S024937,231.19,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,"Providing Asphalting to 11th,12th main and Surrounding Cross roads, HSR Layout in ward no. 173 (Jakkasandra)",4795000.0,2014.0,2013 - 2014,Asphalting,,173-14-000018,EE(BTM)/W.O/227/2013-14,27/01/2014,14/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0185,12th Main Rd,Devi eye hospital,173/S-W0185/S025603,258.13,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,"Providing Asphalting to 11th,12th main and Surrounding Cross roads, HSR Layout in ward no. 173 (Jakkasandra)",4795000.0,2014.0,2013 - 2014,Asphalting,,173-14-000018,EE(BTM)/W.O/227/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0226,13th C Crs,Devi eye hospital,173/S-W0226/S031155,417.46,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,"Providing Asphalting to 11th,12th main and Surrounding Cross roads, HSR Layout in ward no. 173 (Jakkasandra)",4795000.0,2014.0,2014 - 2015,Asphalting,,173-14-000018,EE(BTM)/W.O/227/2013-14,27/01/2014,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0031,Venkatapura Main Rd,ksrp quarters,173/S-W0031/S034457,715.36,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to Venkatapura main road and Teachers colony ward no. 173 (Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000016,EE(BTM)/W.O/225/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0161,5th Main Rd,carmal garden school,173/S-W0161/S040756,305.16,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to Venkatapura main road and Teachers colony ward no. 173 (Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000016,EE(BTM)/W.O/225/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0187,13th Main Crs H S R Lyt,Devi eye Hospital,173/S-W0187/S041426,346.25,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,"Providing Asphalting to 13th main,I gate road and Surrounding Cross roads, HSR Layout,Jakkasandra in ward no. 173 (Jakkasandra)",1950000.0,2014.0,2013 - 2014,Asphalting,,173-14-000019,EE(BTM)/W.O/213/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0176,8th Crs Jakkasandra,"Green view hospital,Agara tank",173/S-W0176/S041826,241.65,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,"Providing Asphalting to 13th main,I gate road and Surrounding Cross roads, HSR Layout,Jakkasandra in ward no. 173 (Jakkasandra)",1950000.0,2014.0,2013 - 2014,Asphalting,,173-14-000019,EE(BTM)/W.O/213/2013-14,27/01/2014,14/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0182,Venkatepura Main Rd,carmal garden school,173/S-W0182/S042617,370.13,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0210,1st Avenue Teachers Colony,Carmal garden school,173/S-W0210/S043027,206.65,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0147,1st Main Rd Teacher's,Carmal garden school,173/S-W0147/S043230,547.77,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0208,13th Crs,Carmal garden school,173/S-W0208/S043550,358.62,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,14/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0165,5th B Main Rd Teacher,Carmal garden public school,173/S-W0165/S044544,104.15,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0218,5th Avenue Teachers Colony,BBMP Contact point,173/S-W0218/S044832,102.82,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0163,,Carmal garden public school,173/S-W0163/S045201,76.4,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,Asphalting,,173-14-000014,EE(BTM)/W.O/223/2013-14,,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0167,,Carmal garden public school,173/S-W0167/S045520,56.72,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 1st Avenue & main road inTeachers colony ward no. 173 Jakkasandra),4996000.0,2014.0,2013 - 2014,,,173-14-000014,EE(BTM)/W.O/223/2013-14,,09/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0212,4th Avenue Teachers Colony,Carmal Garden public school,173/S-W0212/S045750,367.7,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 4th Avenue & main road inTeachers colony ward no. 173 (Jakkasandra),4995000.0,2014.0,2013 - 2014,Asphalting,,173-14-000015,EE(BTM)/W.O/224/2013-14,27/01/2014,15/09/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0192,3rd Crs,Carmal Garden public school,173/S-W0192/S050852,204.66,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 4th Avenue & main road inTeachers colony ward no. 173 (Jakkasandra),4995000.0,2014.0,2013 - 2014,Asphalting,,173-14-000015,EE(BTM)/W.O/224/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
SOUTH,173,Jakkasandra,W0216,6th Avenue Teachers Colony,Carmal Garden public school,173/S-W0216/S051127,150.72,"Technical Manager,Karnataka Rural Infrastructure Development Ltd.,",,9448279917.0,Providing Asphalting to 4th Avenue & main road inTeachers colony ward no. 173 (Jakkasandra),4995000.0,2014.0,2013 - 2014,Asphalting,,173-14-000015,EE(BTM)/W.O/224/2013-14,27/01/2014,31/08/2015,45479406-198c-4a28-bb56-25b144ca113c.txt
