record_id,timestamp,hour,day_of_week,is_weekend,zone_id,zone_name,latitude,longitude,road_name,road_condition_score,vehicle_density,vehicle_count,average_speed_kmh,congestion_level,queue_length_meters,traffic_signal_state,weather_condition,visibility_km,accident_present,construction_present,pedestrian_density,noise_level_db,emergency_vehicle_present,data_source_type
TRF-004252,2026-03-24 22:24:00,22,1,0,BLR-ECITY-02,Electronic City Toll,12.843845349189207,77.6586909734594,Hosur Elevated Expressway,0.84,0.217,50,31.7,LOW,69.8,RED,RAIN,6.0,0,0,0.24,76.4,0,SYNTHETIC / SIMULATION DATA
TRF-004253,2026-02-04 23:20:00,23,2,0,BLR-HEBBL-04,Hebbal Flyover,13.036248192560537,77.59773442441114,Airport Road / Bellary Road,0.77,0.259,66,25.8,LOW,69.8,RED,CLEAR,10.0,0,0,0.24,82.3,0,SYNTHETIC / SIMULATION DATA
TRF-004254,2026-03-21 04:25:00,4,5,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024939298637218,77.55115854840236,Tumkur Road / Subedarchatram Rd,0.7,0.291,77,19.0,HIGH,748.3,RED,CLEAR,10.0,0,0,0.51,83.1,0,SYNTHETIC / SIMULATION DATA
TRF-004255,2026-02-03 01:41:00,1,1,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.99782737088314,77.69298908425584,Old Madras Road / ORR,0.63,0.398,126,16.4,HIGH,561.4,GREEN,CLEAR,10.0,0,1,0.4,85.8,0,SYNTHETIC / SIMULATION DATA
TRF-004256,2026-02-26 22:24:00,22,3,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918256661868995,77.64618673261892,Sarjapur-ORR Junction,0.65,0.238,67,18.1,HIGH,396.9,RED,CLEAR,10.0,0,0,0.37,82.7,0,SYNTHETIC / SIMULATION DATA
TRF-004257,2026-01-01 12:28:00,12,3,0,BLR-HEBBL-04,Hebbal Flyover,13.034767746200876,77.59673747351272,Airport Road / Bellary Road,0.83,0.762,202,15.0,HIGH,365.6,GREEN,CLEAR,10.0,0,0,0.76,87.7,0,SYNTHETIC / SIMULATION DATA
TRF-004258,2026-02-10 06:03:00,6,1,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.985414248054436,77.73332167798245,ITPL Main Road,0.8,0.324,75,21.7,HIGH,503.8,RED,CLEAR,10.0,0,0,0.46,80.2,0,SYNTHETIC / SIMULATION DATA
TRF-004259,2026-01-25 10:05:00,10,6,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.970591420916897,77.64297764941229,100ft Road CMH Junction,0.83,0.768,219,14.1,HIGH,495.6,RED,CLOUDY,10.0,0,0,0.78,87.3,0,SYNTHETIC / SIMULATION DATA
TRF-004260,2026-01-31 07:46:00,7,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918935341174157,77.64692854581521,Sarjapur-ORR Junction,0.63,0.249,57,14.5,HIGH,454.4,RED,RAIN,6.0,0,0,0.32,87.4,1,SYNTHETIC / SIMULATION DATA
TRF-004261,2026-01-02 04:50:00,4,4,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.971065931323851,77.64237533182491,100ft Road CMH Junction,0.82,0.394,107,25.4,LOW,18.6,RED,CLOUDY,10.0,0,0,0.57,77.1,0,SYNTHETIC / SIMULATION DATA
TRF-004262,2026-01-03 19:50:00,19,5,1,BLR-MARATH-05,Marathahalli Bridge,12.958541938510415,77.70226265223408,Outer Ring Road,0.74,0.99,285,7.5,CRITICAL,983.5,RED,CLOUDY,10.0,0,0,0.72,94.8,0,SYNTHETIC / SIMULATION DATA
TRF-004263,2026-02-27 20:18:00,20,4,0,BLR-KORAM-09,Koramangala Sony World Jn,12.933581981713738,77.625115297517,100 Feet Intermediate Ring Road,0.84,0.99,291,7.6,CRITICAL,1097.8,GREEN,CLEAR,10.0,0,1,0.86,93.0,0,SYNTHETIC / SIMULATION DATA
TRF-004264,2026-03-31 00:45:00,0,1,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024687251322439,77.55470318692767,Tumkur Road / Subedarchatram Rd,0.7,0.263,81,23.2,LOW,117.5,RED,CLEAR,10.0,0,0,0.32,80.3,0,SYNTHETIC / SIMULATION DATA
TRF-004265,2026-02-20 01:29:00,1,4,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972596012754995,77.63927554933973,100ft Road CMH Junction,0.88,0.326,85,21.7,HIGH,746.5,GREEN,RAIN,6.0,0,0,0.2,80.0,1,SYNTHETIC / SIMULATION DATA
TRF-004266,2026-03-03 20:13:00,20,1,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970228252953396,77.64056513252253,100ft Road CMH Junction,0.81,0.99,291,10.1,CRITICAL,1463.5,RED,CLOUDY,10.0,0,1,0.79,89.1,0,SYNTHETIC / SIMULATION DATA
TRF-004267,2026-01-29 06:05:00,6,3,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.985827981218907,77.7298368926223,ITPL Main Road,0.78,0.289,83,22.7,LOW,25.5,RED,CLEAR,10.0,0,0,0.21,79.5,1,SYNTHETIC / SIMULATION DATA
TRF-004268,2026-03-20 17:55:00,17,4,0,BLR-MARATH-05,Marathahalli Bridge,12.957010236170103,77.70152807880861,Outer Ring Road,0.74,0.99,278,8.2,CRITICAL,1429.1,GREEN,CLEAR,10.0,0,0,0.76,92.4,0,SYNTHETIC / SIMULATION DATA
TRF-004269,2026-02-19 02:49:00,2,3,0,BLR-SILK-01,Silk Board Junction,12.919418405115989,77.62234820810588,Hosur Road / Outer Ring Road,0.61,0.434,118,11.3,CRITICAL,1070.3,GREEN,CLOUDY,10.0,0,1,0.47,89.1,0,SYNTHETIC / SIMULATION DATA
TRF-004270,2026-01-10 06:22:00,6,5,1,BLR-MARATH-05,Marathahalli Bridge,12.956463230354583,77.70163043167952,Outer Ring Road,0.74,0.239,57,20.4,HIGH,741.2,RED,CLEAR,10.0,0,0,0.25,83.2,0,SYNTHETIC / SIMULATION DATA
TRF-004271,2026-02-04 03:21:00,3,2,0,BLR-MGROAD-11,MG Road Brigade Jn,12.97495041713548,77.60817818594364,Mahatma Gandhi Road,0.86,0.431,107,17.5,HIGH,746.3,RED,RAIN,6.0,0,1,0.42,85.8,0,SYNTHETIC / SIMULATION DATA
TRF-004272,2026-03-29 03:40:00,3,6,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.97134993817426,77.64313106980057,100ft Road CMH Junction,0.85,0.32,84,24.4,LOW,28.3,GREEN,CLOUDY,10.0,0,1,0.55,79.7,0,SYNTHETIC / SIMULATION DATA
TRF-004273,2026-03-23 03:49:00,3,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970810653057043,77.64236201549357,100ft Road CMH Junction,0.87,0.4,124,25.0,MEDIUM,172.1,GREEN,CLOUDY,10.0,0,0,0.43,78.8,0,SYNTHETIC / SIMULATION DATA
TRF-004274,2026-01-16 19:58:00,19,4,0,BLR-SILK-01,Silk Board Junction,12.9159061659017,77.62232034857375,Hosur Road / Outer Ring Road,0.66,0.99,288,4.0,CRITICAL,1076.3,GREEN,CLEAR,10.0,0,0,1.0,98.0,0,SYNTHETIC / SIMULATION DATA
TRF-004275,2026-03-11 00:49:00,0,2,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.971558232236896,77.64032443155583,100ft Road CMH Junction,0.84,0.276,78,28.5,LOW,39.7,RED,CLEAR,10.0,0,0,0.19,78.9,0,SYNTHETIC / SIMULATION DATA
TRF-004276,2026-01-01 09:52:00,9,3,0,BLR-SILK-01,Silk Board Junction,12.916191085843764,77.62408298160875,Hosur Road / Outer Ring Road,0.68,0.99,286,4.0,CRITICAL,1317.6,GREEN,CLEAR,10.0,0,0,0.95,100.3,0,SYNTHETIC / SIMULATION DATA
TRF-004277,2026-01-06 02:07:00,2,1,0,BLR-ECITY-02,Electronic City Toll,12.843618757492754,77.66049692183327,Hosur Elevated Expressway,0.92,0.344,97,35.9,LOW,19.7,RED,CLEAR,10.0,0,0,0.4,77.3,0,SYNTHETIC / SIMULATION DATA
TRF-004278,2026-02-26 23:18:00,23,3,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976255641237922,77.60630273969656,Mahatma Gandhi Road,0.94,0.207,57,22.6,LOW,65.4,GREEN,CLOUDY,10.0,0,1,0.3,82.9,0,SYNTHETIC / SIMULATION DATA
TRF-004279,2026-01-22 05:44:00,5,3,0,BLR-MARATH-05,Marathahalli Bridge,12.95760083774956,77.70252174415488,Outer Ring Road,0.74,0.439,109,13.5,HIGH,524.2,GREEN,FOG,1.5,0,1,0.24,86.4,0,SYNTHETIC / SIMULATION DATA
TRF-004280,2026-01-24 13:57:00,13,5,1,BLR-HEBBL-04,Hebbal Flyover,13.036408042921689,77.59546209992489,Airport Road / Bellary Road,0.81,0.663,190,17.4,HIGH,387.6,RED,CLOUDY,10.0,0,0,0.67,87.8,0,SYNTHETIC / SIMULATION DATA
TRF-004281,2026-01-17 09:46:00,9,5,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.971772665268213,77.64171672083442,100ft Road CMH Junction,0.84,0.763,198,11.0,CRITICAL,1443.6,RED,HEAVY_RAIN,3.0,0,0,0.61,87.4,0,SYNTHETIC / SIMULATION DATA
TRF-004282,2026-02-07 10:04:00,10,5,1,BLR-ECITY-02,Electronic City Toll,12.846856637629818,77.65994666998988,Hosur Elevated Expressway,0.86,0.872,230,17.2,CRITICAL,802.9,RED,CLEAR,10.0,0,1,0.84,84.9,0,SYNTHETIC / SIMULATION DATA
TRF-004283,2026-03-02 20:14:00,20,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918939009033876,77.64798606517842,Sarjapur-ORR Junction,0.68,0.99,292,4.0,CRITICAL,881.6,RED,RAIN,6.0,0,0,0.88,97.6,0,SYNTHETIC / SIMULATION DATA
TRF-004284,2026-03-20 13:00:00,13,4,0,BLR-MGROAD-11,MG Road Brigade Jn,12.974365343944559,77.60704981931728,Mahatma Gandhi Road,0.87,0.808,231,8.0,CRITICAL,1413.5,RED,HEAVY_RAIN,3.0,0,0,0.62,92.2,0,SYNTHETIC / SIMULATION DATA
TRF-004285,2026-01-15 05:45:00,5,3,0,BLR-ECITY-02,Electronic City Toll,12.844293448118055,77.66190672693712,Hosur Elevated Expressway,0.87,0.298,97,33.9,LOW,76.6,YELLOW,CLOUDY,10.0,0,0,0.43,73.2,0,SYNTHETIC / SIMULATION DATA
TRF-004286,2026-01-20 20:14:00,20,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976342194093876,77.60747177584592,Mahatma Gandhi Road,0.93,0.99,290,6.9,CRITICAL,1271.8,GREEN,CLEAR,10.0,0,0,1.0,91.5,0,SYNTHETIC / SIMULATION DATA
TRF-004287,2026-02-22 19:49:00,19,6,1,BLR-HEBBL-04,Hebbal Flyover,13.034253969854708,77.5966693848784,Airport Road / Bellary Road,0.79,0.99,281,10.5,CRITICAL,1114.3,GREEN,CLEAR,10.0,0,0,0.85,93.6,0,SYNTHETIC / SIMULATION DATA
TRF-004288,2026-01-18 11:49:00,11,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023872523804597,77.55222488671134,Tumkur Road / Subedarchatram Rd,0.74,0.781,230,10.9,CRITICAL,1130.0,GREEN,CLOUDY,10.0,0,0,0.61,92.9,0,SYNTHETIC / SIMULATION DATA
TRF-004289,2026-03-17 10:37:00,10,1,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023011420994893,77.55195707511012,Tumkur Road / Subedarchatram Rd,0.75,0.99,276,7.0,CRITICAL,1663.4,RED,CLEAR,10.0,0,0,0.78,92.9,0,SYNTHETIC / SIMULATION DATA
TRF-004290,2026-02-02 08:18:00,8,0,0,BLR-BELLAN-06,Bellandur EcoSpace,12.92775105929919,77.67609759157058,Outer Ring Road IT Corridor,0.67,0.99,264,4.0,CRITICAL,748.3,RED,CLEAR,10.0,0,0,0.8,98.6,0,SYNTHETIC / SIMULATION DATA
TRF-004291,2026-01-07 10:40:00,10,2,0,BLR-MARATH-05,Marathahalli Bridge,12.95600237182532,77.70010602105289,Outer Ring Road,0.66,0.99,267,8.5,CRITICAL,1084.7,GREEN,CLEAR,10.0,0,0,0.93,95.8,0,SYNTHETIC / SIMULATION DATA
TRF-004292,2026-03-25 17:56:00,17,2,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.02312388352894,77.55400731331018,Tumkur Road / Subedarchatram Rd,0.76,0.99,275,7.2,CRITICAL,1158.8,GREEN,RAIN,6.0,0,0,0.69,95.4,0,SYNTHETIC / SIMULATION DATA
TRF-004293,2026-01-18 05:30:00,5,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025675647745897,77.5532220591629,Tumkur Road / Subedarchatram Rd,0.69,0.268,60,19.2,HIGH,405.3,RED,RAIN,6.0,0,0,0.53,80.7,0,SYNTHETIC / SIMULATION DATA
TRF-004294,2026-02-10 01:13:00,1,1,0,BLR-ECITY-02,Electronic City Toll,12.843424423410347,77.66170754164364,Hosur Elevated Expressway,0.86,0.393,95,22.8,LOW,26.3,GREEN,FOG,1.5,0,0,0.31,76.3,0,SYNTHETIC / SIMULATION DATA
TRF-004295,2026-01-12 01:32:00,1,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.91742435915442,77.64886293525775,Sarjapur-ORR Junction,0.7,0.438,115,12.1,HIGH,713.0,GREEN,RAIN,6.0,0,0,0.31,87.2,0,SYNTHETIC / SIMULATION DATA
TRF-004296,2026-03-18 06:11:00,6,2,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024029190819485,77.55271200699399,Tumkur Road / Subedarchatram Rd,0.71,0.325,80,21.5,HIGH,599.2,RED,CLEAR,10.0,0,0,0.25,82.1,0,SYNTHETIC / SIMULATION DATA
TRF-004297,2026-02-25 08:18:00,8,2,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918102399494447,77.64859176306682,Sarjapur-ORR Junction,0.68,0.99,276,5.8,CRITICAL,1705.3,GREEN,CLEAR,10.0,0,0,0.89,97.7,0,SYNTHETIC / SIMULATION DATA
TRF-004298,2026-03-27 19:52:00,19,4,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997404164307289,77.69324545516497,Old Madras Road / ORR,0.64,0.99,284,7.0,CRITICAL,1144.8,GREEN,CLEAR,10.0,0,0,0.8,96.1,0,SYNTHETIC / SIMULATION DATA
TRF-004299,2026-01-18 08:45:00,8,6,1,BLR-MGROAD-11,MG Road Brigade Jn,12.974696439460507,77.60623107099514,Mahatma Gandhi Road,0.95,0.883,255,7.2,CRITICAL,806.8,RED,FOG,1.5,0,0,0.72,91.2,0,SYNTHETIC / SIMULATION DATA
TRF-004300,2026-01-27 11:17:00,11,1,0,BLR-MARATH-05,Marathahalli Bridge,12.958812137319489,77.70199946449236,Outer Ring Road,0.71,0.99,267,6.5,CRITICAL,821.5,GREEN,FOG,1.5,0,1,0.75,93.0,0,SYNTHETIC / SIMULATION DATA
TRF-004301,2026-01-04 02:52:00,2,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023914490089707,77.55436813958353,Tumkur Road / Subedarchatram Rd,0.67,0.328,103,20.0,HIGH,467.2,GREEN,CLEAR,10.0,0,0,0.19,81.6,0,SYNTHETIC / SIMULATION DATA
TRF-004302,2026-03-07 03:36:00,3,5,1,BLR-ECITY-02,Electronic City Toll,12.845995410692362,77.65883889200957,Hosur Elevated Expressway,0.88,0.337,98,34.4,LOW,95.9,GREEN,CLEAR,10.0,0,1,0.5,75.5,0,SYNTHETIC / SIMULATION DATA
TRF-004303,2026-01-10 15:28:00,15,5,1,BLR-ECITY-02,Electronic City Toll,12.843949368847476,77.65941510029009,Hosur Elevated Expressway,0.91,0.603,168,24.7,MEDIUM,103.9,GREEN,CLEAR,10.0,0,0,0.47,82.1,0,SYNTHETIC / SIMULATION DATA
TRF-004304,2026-03-18 08:48:00,8,2,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986125643168776,77.73189199580955,ITPL Main Road,0.79,0.99,288,5.4,CRITICAL,1126.0,GREEN,RAIN,6.0,0,0,0.86,92.5,0,SYNTHETIC / SIMULATION DATA
TRF-004305,2026-03-14 18:51:00,18,5,1,BLR-ECITY-02,Electronic City Toll,12.84555936587918,77.66204559465741,Hosur Elevated Expressway,0.91,0.893,250,14.4,CRITICAL,1162.5,RED,CLOUDY,10.0,0,0,0.71,87.8,0,SYNTHETIC / SIMULATION DATA
TRF-004306,2026-02-24 01:34:00,1,1,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.917564183201025,77.64778074506566,Sarjapur-ORR Junction,0.7,0.385,104,14.0,HIGH,387.8,RED,CLEAR,10.0,0,0,0.35,87.8,0,SYNTHETIC / SIMULATION DATA
TRF-004307,2026-03-31 19:10:00,19,1,0,BLR-ECITY-02,Electronic City Toll,12.845626940406673,77.65981240866049,Hosur Elevated Expressway,0.85,0.99,264,9.9,CRITICAL,1714.3,RED,FOG,1.5,0,0,1.0,89.9,0,SYNTHETIC / SIMULATION DATA
TRF-004308,2026-01-20 22:19:00,22,1,0,BLR-ECITY-02,Electronic City Toll,12.84499003153742,77.66157656406402,Hosur Elevated Expressway,0.83,0.193,65,38.3,LOW,72.4,RED,CLOUDY,10.0,0,0,0.3,72.2,0,SYNTHETIC / SIMULATION DATA
TRF-004309,2026-01-28 07:52:00,7,2,0,BLR-KORAM-09,Koramangala Sony World Jn,12.93426483702715,77.62520891862665,100 Feet Intermediate Ring Road,0.85,0.29,69,19.7,HIGH,513.1,RED,CLEAR,10.0,0,0,0.48,80.4,0,SYNTHETIC / SIMULATION DATA
TRF-004310,2026-02-15 17:04:00,17,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.920592251357379,77.64989032279638,Sarjapur-ORR Junction,0.62,0.99,284,4.9,CRITICAL,1412.9,YELLOW,CLEAR,10.0,0,0,0.89,98.3,0,SYNTHETIC / SIMULATION DATA
TRF-004311,2026-02-02 12:50:00,12,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970535096970725,77.64046432147823,100ft Road CMH Junction,0.81,0.634,180,18.6,HIGH,380.7,GREEN,CLEAR,10.0,0,0,0.56,82.5,0,SYNTHETIC / SIMULATION DATA
TRF-004312,2026-03-08 07:32:00,7,6,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998627607404197,77.69378860019924,Old Madras Road / ORR,0.62,0.219,46,18.4,HIGH,376.5,RED,CLOUDY,10.0,0,0,0.23,85.2,0,SYNTHETIC / SIMULATION DATA
TRF-004313,2026-03-30 21:17:00,21,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919200712092001,77.6468468591579,Sarjapur-ORR Junction,0.62,0.99,276,4.3,CRITICAL,1581.5,RED,CLEAR,10.0,0,0,1.0,95.7,0,SYNTHETIC / SIMULATION DATA
TRF-004314,2026-03-26 03:25:00,3,3,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997824372575934,77.69366953426379,Old Madras Road / ORR,0.6,0.445,113,12.2,HIGH,595.4,RED,RAIN,6.0,0,0,0.4,89.4,0,SYNTHETIC / SIMULATION DATA
TRF-004315,2026-02-09 16:26:00,16,0,0,BLR-MARATH-05,Marathahalli Bridge,12.9565073189495,77.7027463201576,Outer Ring Road,0.65,0.785,226,9.4,CRITICAL,1177.7,GREEN,CLEAR,10.0,0,0,0.41,89.4,1,SYNTHETIC / SIMULATION DATA
TRF-004316,2026-01-14 23:16:00,23,2,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.97308316839696,77.63925668414838,100ft Road CMH Junction,0.86,0.227,67,27.3,LOW,22.9,YELLOW,CLOUDY,10.0,0,0,0.37,74.0,0,SYNTHETIC / SIMULATION DATA
TRF-004317,2026-01-06 07:53:00,7,1,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.985207014473522,77.73068949898546,ITPL Main Road,0.73,0.274,87,24.7,LOW,85.5,YELLOW,CLOUDY,10.0,0,0,0.4,76.1,0,SYNTHETIC / SIMULATION DATA
TRF-004318,2026-03-09 04:37:00,4,0,0,BLR-MGROAD-11,MG Road Brigade Jn,12.973822457271085,77.60820386904145,Mahatma Gandhi Road,0.9,0.351,88,21.8,HIGH,354.0,RED,CLEAR,10.0,0,0,0.59,85.0,0,SYNTHETIC / SIMULATION DATA
TRF-004319,2026-03-28 14:32:00,14,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.917572303877762,77.64731315950682,Sarjapur-ORR Junction,0.64,0.662,178,9.6,CRITICAL,1277.9,GREEN,RAIN,6.0,0,0,0.61,90.9,0,SYNTHETIC / SIMULATION DATA
TRF-004320,2026-03-09 10:44:00,10,0,0,BLR-SILK-01,Silk Board Junction,12.918945402899372,77.62306424490679,Hosur Road / Outer Ring Road,0.69,0.99,265,4.4,CRITICAL,1123.4,GREEN,CLEAR,10.0,0,0,0.62,99.2,0,SYNTHETIC / SIMULATION DATA
TRF-004321,2026-03-30 07:08:00,7,0,0,BLR-MGROAD-11,MG Road Brigade Jn,12.975819721043043,77.6050800775519,Mahatma Gandhi Road,0.89,0.269,74,22.0,LOW,116.9,RED,CLEAR,10.0,0,0,0.48,82.2,0,SYNTHETIC / SIMULATION DATA
TRF-004322,2026-01-16 03:01:00,3,4,0,BLR-MARATH-05,Marathahalli Bridge,12.9551017713082,77.69980828457797,Outer Ring Road,0.66,0.392,103,18.3,HIGH,510.2,RED,CLOUDY,10.0,0,0,0.25,87.2,0,SYNTHETIC / SIMULATION DATA
TRF-004323,2026-02-08 20:49:00,20,6,1,BLR-MGROAD-11,MG Road Brigade Jn,12.976585180857695,77.60816003536175,Mahatma Gandhi Road,0.93,0.954,274,5.9,CRITICAL,1664.1,GREEN,FOG,1.5,0,0,0.63,92.2,0,SYNTHETIC / SIMULATION DATA
TRF-004324,2026-03-01 19:50:00,19,6,1,BLR-ECITY-02,Electronic City Toll,12.845651795195105,77.66082783881907,Hosur Elevated Expressway,0.93,0.99,285,8.6,CRITICAL,1371.4,YELLOW,RAIN,6.0,0,0,0.93,87.6,0,SYNTHETIC / SIMULATION DATA
TRF-004325,2026-03-25 08:15:00,8,2,0,BLR-ECITY-02,Electronic City Toll,12.845093667233845,77.6601427157346,Hosur Elevated Expressway,0.9,0.99,269,13.5,CRITICAL,1119.6,GREEN,CLOUDY,10.0,0,0,0.62,89.2,0,SYNTHETIC / SIMULATION DATA
TRF-004326,2026-01-25 07:19:00,7,6,1,BLR-MARATH-05,Marathahalli Bridge,12.955462187126667,77.70202870526077,Outer Ring Road,0.73,0.238,68,12.6,HIGH,468.6,RED,HEAVY_RAIN,3.0,0,1,0.12,82.1,0,SYNTHETIC / SIMULATION DATA
TRF-004327,2026-03-07 00:39:00,0,5,1,BLR-HEBBL-04,Hebbal Flyover,13.034055445007999,77.59634185626464,Airport Road / Bellary Road,0.84,0.275,81,26.3,LOW,41.0,GREEN,CLEAR,10.0,0,0,0.37,81.2,0,SYNTHETIC / SIMULATION DATA
TRF-004328,2026-03-16 05:58:00,5,0,0,BLR-BELLAN-06,Bellandur EcoSpace,12.926246556874904,77.67550607793903,Outer Ring Road IT Corridor,0.67,0.388,113,12.0,HIGH,742.8,RED,CLEAR,10.0,0,0,0.47,91.0,0,SYNTHETIC / SIMULATION DATA
TRF-004329,2026-03-11 00:59:00,0,2,0,BLR-SILK-01,Silk Board Junction,12.915959466891252,77.62193492498263,Hosur Road / Outer Ring Road,0.68,0.379,91,12.0,CRITICAL,1266.5,RED,RAIN,6.0,0,1,0.19,88.2,0,SYNTHETIC / SIMULATION DATA
TRF-004330,2026-03-21 21:06:00,21,5,1,BLR-ECITY-02,Electronic City Toll,12.843407179972875,77.6618695849108,Hosur Elevated Expressway,0.84,0.87,255,15.1,CRITICAL,1492.5,GREEN,RAIN,6.0,0,0,0.86,86.2,0,SYNTHETIC / SIMULATION DATA
TRF-004331,2026-02-17 11:06:00,11,1,0,BLR-KORAM-09,Koramangala Sony World Jn,12.933824901216646,77.62261071578668,100 Feet Intermediate Ring Road,0.82,0.99,275,7.2,CRITICAL,1262.0,GREEN,CLEAR,10.0,0,1,0.85,93.6,0,SYNTHETIC / SIMULATION DATA
TRF-004332,2026-01-10 22:43:00,22,5,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022310487352833,77.55173556613558,Tumkur Road / Subedarchatram Rd,0.7,0.194,65,21.7,HIGH,645.8,RED,CLOUDY,10.0,0,0,0.15,82.8,0,SYNTHETIC / SIMULATION DATA
TRF-004333,2026-02-20 20:15:00,20,4,0,BLR-KORAM-09,Koramangala Sony World Jn,12.936173196625422,77.62557705156901,100 Feet Intermediate Ring Road,0.84,0.99,275,7.2,CRITICAL,892.7,RED,CLEAR,10.0,0,0,0.96,93.7,0,SYNTHETIC / SIMULATION DATA
TRF-004334,2026-02-10 16:59:00,16,1,0,BLR-BELLAN-06,Bellandur EcoSpace,12.927448610840989,77.67497141472337,Outer Ring Road IT Corridor,0.71,0.875,256,5.3,CRITICAL,1662.0,GREEN,RAIN,6.0,0,1,0.52,96.1,0,SYNTHETIC / SIMULATION DATA
TRF-004335,2026-01-14 06:59:00,6,2,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972795971874193,77.64211202982614,100ft Road CMH Junction,0.89,0.298,96,26.5,LOW,87.7,RED,CLOUDY,10.0,0,0,0.32,77.9,0,SYNTHETIC / SIMULATION DATA
TRF-004336,2026-02-28 00:34:00,0,5,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.987493096821014,77.73338029688027,ITPL Main Road,0.76,0.24,62,25.6,LOW,10.9,GREEN,CLEAR,10.0,0,0,0.39,77.6,0,SYNTHETIC / SIMULATION DATA
TRF-004337,2026-03-26 12:26:00,12,3,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.97144293859417,77.64317864093454,100ft Road CMH Junction,0.82,0.751,196,7.9,CRITICAL,1488.0,GREEN,HEAVY_RAIN,3.0,0,0,0.43,85.7,0,SYNTHETIC / SIMULATION DATA
TRF-004338,2026-03-04 05:44:00,5,2,0,BLR-MARATH-05,Marathahalli Bridge,12.958379917704885,77.70175431531463,Outer Ring Road,0.65,0.367,100,19.1,HIGH,631.6,RED,CLEAR,10.0,0,0,0.39,84.0,0,SYNTHETIC / SIMULATION DATA
TRF-004339,2026-01-31 14:36:00,14,5,1,BLR-ECITY-02,Electronic City Toll,12.846559229441455,77.66155765047091,Hosur Elevated Expressway,0.91,0.56,167,25.0,MEDIUM,187.6,GREEN,CLOUDY,10.0,0,0,0.31,78.3,0,SYNTHETIC / SIMULATION DATA
TRF-004340,2026-01-13 04:45:00,4,1,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022905399680443,77.55283619751705,Tumkur Road / Subedarchatram Rd,0.72,0.437,108,16.7,HIGH,495.7,RED,CLOUDY,10.0,0,0,0.31,82.9,0,SYNTHETIC / SIMULATION DATA
TRF-004341,2026-03-02 11:39:00,11,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.973691177662205,77.63923070665805,100ft Road CMH Junction,0.87,0.99,279,10.7,CRITICAL,1190.3,RED,CLOUDY,10.0,0,0,0.78,91.2,0,SYNTHETIC / SIMULATION DATA
TRF-004342,2026-03-23 15:17:00,15,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970712045305618,77.64033281005004,100ft Road CMH Junction,0.86,0.624,164,16.9,HIGH,658.0,GREEN,CLOUDY,10.0,0,0,0.62,80.8,0,SYNTHETIC / SIMULATION DATA
