multimodal_id,zone_name,hour,time_of_day_period,traffic_density,average_speed_kmh,accident_probability,pedestrian_risk,road_condition_score,noise_db,emergency_vehicle_present,incident_risk_score,traffic_impact_score,data_source
MM-REC-007528,Silk Board Junction,4,night,0.289,13.6,0.682,0.203,0.73,91.8,0,42.8,47.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007529,Bellandur EcoSpace,15,afternoon,0.252,16.4,0.038,0.825,0.65,91.1,0,29.6,36.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007530,Hebbal Flyover,6,night,0.398,20.2,0.253,0.73,0.77,85.8,0,37.9,43.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007531,Whitefield ITPL Main Gate,13,afternoon,0.914,9.1,0.266,0.107,0.77,88.7,0,30.7,66.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007532,Hebbal Flyover,18,evening_peak,0.538,18.9,0.88,0.686,0.86,89.5,0,66.2,61.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007533,Koramangala Sony World Jn,7,night,0.748,9.6,0.612,0.604,0.87,88.2,0,55.2,71.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007534,Indiranagar 100ft Road,7,night,0.706,15.9,0.119,0.37,0.85,88.9,0,26.7,52.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007535,MG Road Brigade Jn,3,night,0.269,20.5,0.41,0.851,0.98,85.7,0,44.0,42.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007536,KR Puram Hanging Bridge,0,night,0.798,9.4,0.773,0.902,0.69,93.9,0,72.4,79.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007537,Koramangala Sony World Jn,3,night,0.314,20.1,0.215,0.869,0.75,84.7,0,38.6,40.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007538,MG Road Brigade Jn,3,night,0.865,7.6,0.826,0.769,0.92,94.8,0,70.2,83.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007539,Electronic City Toll,20,evening_peak,0.334,31.1,0.695,0.667,0.79,82.9,0,55.1,40.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007540,Yeshwanthpur TTMC Circle,21,evening_peak,0.664,11.1,0.378,0.78,0.73,92.7,0,49.2,63.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007541,KR Puram Hanging Bridge,22,night,0.213,17.1,0.935,0.722,0.66,86.5,0,66.7,51.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007542,Indiranagar 100ft Road,22,night,0.53,19.4,0.79,0.515,0.94,87.0,0,57.0,57.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007543,Koramangala Sony World Jn,14,afternoon,0.779,12.3,0.336,0.766,0.79,91.2,0,48.1,66.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007544,Bellandur EcoSpace,4,night,0.488,9.4,0.742,0.712,0.75,93.7,0,61.0,64.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007545,Marathahalli Bridge,20,evening_peak,0.549,14.7,0.876,0.137,0.64,90.1,0,54.7,59.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007546,Indiranagar 100ft Road,20,evening_peak,0.797,11.4,0.345,0.344,0.79,88.4,0,38.2,63.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007547,Yeshwanthpur TTMC Circle,20,evening_peak,0.375,19.1,0.703,0.116,0.69,86.6,0,43.3,45.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007548,Silk Board Junction,13,afternoon,0.553,9.7,0.445,0.428,0.73,93.1,0,41.7,58.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007549,MG Road Brigade Jn,0,night,0.581,16.9,0.257,0.391,0.84,90.7,0,31.7,49.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007550,MG Road Brigade Jn,15,afternoon,0.587,14.5,0.3,0.663,0.89,89.3,0,40.0,55.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007551,Whitefield ITPL Main Gate,0,night,0.882,8.5,0.878,0.832,0.81,89.9,0,75.4,84.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007552,Koramangala Sony World Jn,10,morning_peak,0.345,20.5,0.838,0.652,0.86,84.1,0,60.6,51.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007553,Marathahalli Bridge,12,afternoon,0.588,11.7,0.258,0.596,0.68,90.9,0,38.5,55.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007554,Yeshwanthpur TTMC Circle,1,night,0.415,17.8,0.297,0.297,0.63,89.0,0,30.7,42.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007555,Outer Ring Road Sarjapur Jn,2,night,0.665,8.5,0.487,0.177,0.64,92.6,0,39.9,61.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007556,Marathahalli Bridge,19,evening_peak,0.455,14.4,0.694,0.577,0.65,89.7,0,56.0,57.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007557,Bellandur EcoSpace,7,night,0.223,14.3,0.456,0.581,0.71,90.0,0,41.3,43.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007558,Marathahalli Bridge,13,afternoon,0.706,10.1,0.747,0.413,0.71,92.3,0,57.4,69.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007559,Koramangala Sony World Jn,9,morning_peak,0.5,17.1,0.457,0.435,0.75,86.2,0,41.4,50.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007560,Indiranagar 100ft Road,12,afternoon,0.302,24.7,0.531,0.425,0.76,84.4,0,41.4,38.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007561,Bellandur EcoSpace,2,night,0.432,13.4,0.738,0.085,0.66,89.8,0,45.2,52.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007562,Hebbal Flyover,18,evening_peak,0.351,21.4,0.94,0.19,0.76,88.1,0,54.7,48.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007563,MG Road Brigade Jn,22,night,0.347,18.6,0.502,0.889,0.98,86.4,0,50.2,48.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007564,Electronic City Toll,17,evening_peak,0.214,37.0,0.249,0.104,0.94,81.7,1,22.6,16.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007565,Bellandur EcoSpace,5,night,0.574,12.0,0.544,0.747,0.72,94.9,1,59.6,62.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007566,Whitefield ITPL Main Gate,15,afternoon,0.403,20.8,0.923,0.762,0.76,84.3,0,69.0,56.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007567,MG Road Brigade Jn,6,night,0.539,16.8,0.794,0.422,0.92,89.0,0,55.2,59.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007568,MG Road Brigade Jn,19,evening_peak,0.516,18.0,0.554,0.929,0.89,88.6,0,57.0,57.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007569,Indiranagar 100ft Road,3,night,0.437,23.5,0.247,0.501,0.94,83.9,1,35.8,39.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007570,Outer Ring Road Sarjapur Jn,15,afternoon,0.418,12.0,0.844,0.609,0.7,91.8,0,62.5,60.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007571,Silk Board Junction,22,night,0.561,11.8,0.314,0.575,0.56,94.4,0,41.3,55.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007572,Bellandur EcoSpace,16,afternoon,0.214,15.0,0.393,0.288,0.67,90.3,0,31.4,38.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007573,Outer Ring Road Sarjapur Jn,9,morning_peak,0.259,14.1,0.408,0.066,0.68,89.1,1,32.1,38.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007574,Koramangala Sony World Jn,15,afternoon,0.816,11.3,0.602,0.531,0.83,89.0,0,54.3,71.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007575,MG Road Brigade Jn,16,afternoon,0.402,19.4,0.349,0.411,0.9,87.8,0,33.0,42.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007576,Yeshwanthpur TTMC Circle,11,morning_peak,0.684,13.5,0.678,0.801,0.67,92.5,0,64.1,68.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007577,Silk Board Junction,13,afternoon,0.665,8.3,0.419,0.428,0.64,95.4,0,43.1,63.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007578,Indiranagar 100ft Road,8,morning_peak,0.49,19.8,0.288,0.947,0.88,85.9,0,45.2,50.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007579,Indiranagar 100ft Road,0,night,0.242,28.4,0.114,0.145,0.88,82.8,0,13.6,22.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007580,Yeshwanthpur TTMC Circle,17,evening_peak,0.908,7.1,0.036,0.899,0.62,94.7,0,41.5,70.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007581,Koramangala Sony World Jn,1,night,0.56,14.9,0.18,0.468,0.78,85.9,0,30.4,49.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007582,Outer Ring Road Sarjapur Jn,0,night,0.535,12.5,0.208,0.724,0.75,91.2,0,38.0,53.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007583,MG Road Brigade Jn,7,night,0.514,17.8,0.591,0.124,0.85,90.2,0,38.9,50.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007584,KR Puram Hanging Bridge,1,night,0.476,15.0,0.407,0.714,0.64,91.2,0,46.9,53.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007585,Yeshwanthpur TTMC Circle,23,night,0.635,14.8,0.344,0.297,0.73,91.1,0,35.1,54.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007586,Indiranagar 100ft Road,10,morning_peak,0.377,22.4,0.53,0.242,0.8,82.6,0,37.6,41.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007587,Koramangala Sony World Jn,1,night,0.722,12.4,0.935,0.688,0.75,89.0,0,72.6,75.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007588,Indiranagar 100ft Road,12,afternoon,0.309,26.3,0.753,0.395,0.92,82.4,0,49.2,41.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007589,Silk Board Junction,20,evening_peak,0.283,12.8,0.734,0.619,0.72,93.2,0,55.5,52.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007590,MG Road Brigade Jn,14,afternoon,0.544,17.3,0.633,0.438,0.88,89.9,0,48.8,55.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007591,Electronic City Toll,9,morning_peak,0.294,33.5,0.912,0.859,0.87,81.4,0,68.2,43.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007592,Yeshwanthpur TTMC Circle,21,evening_peak,0.321,18.7,0.379,0.913,0.67,88.7,0,48.0,45.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007593,Electronic City Toll,0,night,0.835,14.4,0.638,0.623,0.78,88.1,1,64.0,71.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007594,KR Puram Hanging Bridge,23,night,0.904,6.7,0.812,0.288,0.5,98.3,0,62.3,80.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007595,Hebbal Flyover,8,morning_peak,0.723,16.1,0.936,0.16,0.9,91.6,0,58.0,67.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007596,MG Road Brigade Jn,10,morning_peak,0.372,20.3,0.514,0.079,0.82,88.8,0,32.5,40.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007597,Electronic City Toll,8,morning_peak,0.95,11.7,0.875,0.225,0.85,90.4,0,60.8,79.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007598,Electronic City Toll,16,afternoon,0.32,33.0,0.405,0.567,0.86,83.0,0,38.6,31.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007599,MG Road Brigade Jn,1,night,0.813,9.0,0.13,0.851,0.86,93.4,0,40.7,66.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007600,Hebbal Flyover,15,afternoon,0.761,13.8,0.863,0.903,0.82,89.7,0,74.6,76.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007601,KR Puram Hanging Bridge,12,afternoon,0.452,14.9,0.644,0.88,0.59,90.7,0,61.9,58.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007602,Electronic City Toll,7,night,0.715,20.1,0.642,0.847,0.85,88.4,0,62.3,64.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007603,Silk Board Junction,11,morning_peak,0.802,5.7,0.455,0.529,0.73,97.2,0,48.4,72.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007604,Bellandur EcoSpace,3,night,0.871,6.1,0.916,0.787,0.66,96.8,0,77.4,86.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007605,Silk Board Junction,14,afternoon,0.388,12.2,0.748,0.243,0.57,94.4,0,49.9,53.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007606,Whitefield ITPL Main Gate,17,evening_peak,0.775,9.8,0.307,0.477,0.77,87.9,0,39.7,64.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007607,Electronic City Toll,21,evening_peak,0.571,25.9,0.527,0.312,0.79,85.9,0,42.2,47.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007608,Silk Board Junction,16,afternoon,0.732,9.2,0.562,0.889,0.58,96.1,0,62.7,72.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007609,MG Road Brigade Jn,7,night,0.32,21.9,0.947,0.1,0.96,88.0,0,50.3,46.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007610,MG Road Brigade Jn,9,morning_peak,0.237,22.8,0.02,0.74,0.92,86.4,0,23.8,30.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007611,Silk Board Junction,16,afternoon,0.711,8.5,0.807,0.912,0.64,94.8,0,73.4,77.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007612,Electronic City Toll,17,evening_peak,0.575,24.5,0.04,0.48,0.89,84.8,1,28.5,40.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007613,Koramangala Sony World Jn,12,afternoon,0.325,20.4,0.764,0.508,0.87,83.6,0,53.3,48.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007614,Whitefield ITPL Main Gate,10,morning_peak,0.861,9.3,0.405,0.435,0.66,89.4,0,45.4,69.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007615,Hebbal Flyover,13,afternoon,0.897,10.5,0.279,0.439,0.82,94.2,0,38.8,68.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007616,KR Puram Hanging Bridge,0,night,0.605,12.4,0.393,0.936,0.65,91.8,0,53.7,62.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007617,Hebbal Flyover,21,evening_peak,0.8,10.8,0.407,0.602,0.86,90.4,0,46.8,68.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007618,Koramangala Sony World Jn,21,evening_peak,0.329,20.6,0.897,0.647,0.73,86.9,0,64.2,52.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007619,Hebbal Flyover,4,night,0.91,9.2,0.661,0.56,0.73,94.7,0,60.1,78.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007620,Whitefield ITPL Main Gate,19,evening_peak,0.294,21.3,0.954,0.631,0.76,84.4,0,65.5,51.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007621,Electronic City Toll,10,morning_peak,0.529,25.8,0.552,0.418,0.83,83.8,0,44.9,47.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007622,MG Road Brigade Jn,19,evening_peak,0.822,10.3,0.064,0.717,0.88,92.6,0,34.3,63.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007623,Silk Board Junction,2,night,0.302,12.9,0.569,0.575,0.72,93.3,0,47.3,49.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007624,Indiranagar 100ft Road,11,morning_peak,0.787,12.2,0.764,0.86,0.8,86.5,0,69.7,76.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007625,Hebbal Flyover,2,night,0.725,13.9,0.263,0.217,0.74,89.8,0,30.7,56.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007626,Electronic City Toll,2,night,0.287,36.3,0.138,0.847,0.94,83.3,0,32.3,25.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007627,MG Road Brigade Jn,9,morning_peak,0.753,12.0,0.589,0.843,0.88,92.3,0,60.1,71.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007628,Hebbal Flyover,15,afternoon,0.353,22.7,0.729,0.196,0.83,86.5,0,44.7,43.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007629,Bellandur EcoSpace,10,morning_peak,0.607,8.4,0.754,0.088,0.59,94.4,1,54.3,63.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007630,Outer Ring Road Sarjapur Jn,20,evening_peak,0.387,13.8,0.056,0.602,0.63,90.3,0,27.1,42.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007631,Bellandur EcoSpace,22,night,0.597,10.0,0.501,0.101,0.64,92.0,0,37.6,57.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007632,Silk Board Junction,4,night,0.934,5.4,0.095,0.168,0.67,97.5,0,25.8,66.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007633,Marathahalli Bridge,12,afternoon,0.819,9.9,0.646,0.205,0.74,95.4,0,49.1,70.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007634,Bellandur EcoSpace,16,afternoon,0.345,15.0,0.251,0.778,0.71,90.0,0,38.8,45.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007635,Bellandur EcoSpace,15,afternoon,0.377,14.9,0.495,0.594,0.7,90.4,0,45.8,49.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007636,Outer Ring Road Sarjapur Jn,9,morning_peak,0.776,7.1,0.601,0.661,0.63,92.8,0,58.9,74.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007637,MG Road Brigade Jn,15,afternoon,0.721,13.2,0.208,0.302,0.81,92.5,0,29.6,56.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007638,Outer Ring Road Sarjapur Jn,21,evening_peak,0.328,14.2,0.967,0.621,0.64,89.6,0,67.6,58.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007639,Electronic City Toll,14,afternoon,0.828,17.8,0.902,0.72,0.85,89.1,0,72.5,75.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007640,Indiranagar 100ft Road,11,morning_peak,0.709,13.5,0.919,0.237,0.89,85.6,1,64.0,69.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007641,Yeshwanthpur TTMC Circle,1,night,0.358,16.8,0.418,0.622,0.74,89.7,0,42.3,46.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007642,Silk Board Junction,10,morning_peak,0.384,13.0,0.485,0.149,0.69,93.2,0,34.4,46.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007643,Bellandur EcoSpace,17,evening_peak,0.87,6.8,0.139,0.584,0.69,95.9,0,37.0,68.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007644,Silk Board Junction,21,evening_peak,0.893,5.0,0.03,0.908,0.67,100.6,0,40.7,71.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007645,Marathahalli Bridge,2,night,0.871,6.5,0.392,0.322,0.65,92.9,0,42.3,71.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007646,Silk Board Junction,23,night,0.258,14.8,0.613,0.157,0.57,89.7,0,39.7,43.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007647,Whitefield ITPL Main Gate,3,night,0.601,14.7,0.895,0.153,0.83,88.3,1,59.8,62.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007648,Koramangala Sony World Jn,0,night,0.852,7.9,0.341,0.665,0.82,89.3,0,46.5,71.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007649,Silk Board Junction,18,evening_peak,0.292,12.4,0.954,0.761,0.62,92.0,0,70.1,59.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007650,Indiranagar 100ft Road,22,night,0.387,22.0,0.48,0.597,0.8,84.7,0,44.3,44.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007651,Hebbal Flyover,23,night,0.584,16.5,0.813,0.874,0.76,89.2,1,74.6,66.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007652,Indiranagar 100ft Road,12,afternoon,0.67,14.5,0.063,0.598,0.89,86.5,0,28.9,53.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007653,Outer Ring Road Sarjapur Jn,20,evening_peak,0.617,9.3,0.715,0.626,0.69,92.4,1,65.2,68.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007654,Yeshwanthpur TTMC Circle,8,morning_peak,0.917,7.5,0.718,0.153,0.65,93.3,0,53.4,76.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007655,Bellandur EcoSpace,15,afternoon,0.773,7.4,0.297,0.427,0.78,94.9,0,37.8,65.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007656,Bellandur EcoSpace,7,night,0.205,15.5,0.11,0.475,0.69,88.6,0,23.0,33.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007657,Whitefield ITPL Main Gate,14,afternoon,0.21,25.9,0.263,0.832,0.8,82.6,0,37.8,32.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007658,Indiranagar 100ft Road,5,night,0.738,13.4,0.883,0.091,0.84,89.4,0,54.7,68.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007659,Indiranagar 100ft Road,6,night,0.797,11.1,0.332,0.074,0.86,90.0,0,30.1,60.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007660,Electronic City Toll,17,evening_peak,0.301,33.5,0.548,0.843,0.85,81.3,0,51.8,36.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007661,Bellandur EcoSpace,17,evening_peak,0.48,12.8,0.027,0.177,0.76,93.7,0,15.2,41.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007662,Marathahalli Bridge,3,night,0.393,14.7,0.599,0.22,0.76,87.5,0,40.8,48.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007663,KR Puram Hanging Bridge,15,afternoon,0.452,11.9,0.273,0.836,0.7,89.0,0,43.0,53.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007664,Hebbal Flyover,8,morning_peak,0.913,9.1,0.539,0.326,0.77,94.9,1,53.4,73.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007665,Hebbal Flyover,23,night,0.698,16.2,0.313,0.594,0.73,91.6,0,42.1,58.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007666,Outer Ring Road Sarjapur Jn,7,night,0.489,10.5,0.842,0.224,0.74,92.4,0,53.4,60.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007667,Marathahalli Bridge,7,night,0.66,10.8,0.402,0.629,0.61,91.9,0,47.6,62.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007668,KR Puram Hanging Bridge,11,morning_peak,0.58,9.6,0.764,0.245,0.57,94.3,0,53.5,63.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007669,Marathahalli Bridge,7,night,0.625,10.6,0.487,0.442,0.78,92.5,0,44.5,61.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007670,Marathahalli Bridge,5,night,0.759,9.1,0.395,0.455,0.64,92.6,0,44.1,66.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007671,Whitefield ITPL Main Gate,21,evening_peak,0.705,14.7,0.156,0.241,0.81,89.2,0,25.5,52.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007672,Hebbal Flyover,10,morning_peak,0.47,19.4,0.088,0.238,0.79,86.8,0,19.1,38.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007673,Indiranagar 100ft Road,13,afternoon,0.211,25.5,0.935,0.287,0.77,80.8,0,54.7,40.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007674,Whitefield ITPL Main Gate,5,night,0.882,8.3,0.599,0.131,0.75,91.2,0,46.0,72.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007675,Silk Board Junction,14,afternoon,0.837,6.7,0.176,0.669,0.61,97.4,0,41.1,68.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007676,Indiranagar 100ft Road,19,evening_peak,0.41,20.3,0.653,0.909,0.85,84.1,0,59.8,53.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007677,KR Puram Hanging Bridge,15,afternoon,0.736,8.3,0.216,0.426,0.55,95.3,0,35.9,61.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007678,Marathahalli Bridge,19,evening_peak,0.56,13.5,0.82,0.812,0.77,89.2,0,67.9,66.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007679,Silk Board Junction,4,night,0.585,8.6,0.472,0.146,0.72,95.8,0,36.5,57.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007680,Yeshwanthpur TTMC Circle,5,night,0.39,18.5,0.048,0.357,0.62,89.2,0,20.7,36.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007681,Indiranagar 100ft Road,22,night,0.657,15.6,0.793,0.443,0.9,87.2,0,57.6,64.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007682,MG Road Brigade Jn,6,night,0.225,23.2,0.633,0.432,0.9,86.8,0,43.7,38.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007683,Marathahalli Bridge,9,morning_peak,0.478,15.6,0.37,0.305,0.64,90.3,0,35.0,47.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007684,KR Puram Hanging Bridge,7,night,0.485,12.1,0.879,0.629,0.64,92.9,0,66.2,64.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007685,Bellandur EcoSpace,6,night,0.979,6.3,0.163,0.109,0.65,98.4,0,28.2,68.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007686,Whitefield ITPL Main Gate,13,afternoon,0.452,19.3,0.525,0.709,0.79,85.9,0,50.2,51.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007687,Hebbal Flyover,6,night,0.944,7.2,0.413,0.938,0.8,92.7,0,58.2,80.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007688,Koramangala Sony World Jn,12,afternoon,0.332,18.6,0.741,0.564,0.88,83.9,0,53.6,49.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007689,KR Puram Hanging Bridge,7,night,0.431,12.5,0.639,0.388,0.54,92.6,0,49.5,54.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007690,Outer Ring Road Sarjapur Jn,20,evening_peak,0.801,8.7,0.285,0.691,0.56,96.2,0,46.5,68.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-007691,KR Puram Hanging Bridge,4,night,0.926,5.5,0.733,0.798,0.51,96.1,0,71.7,85.6,SYNTHETIC MULTIMODAL SIMULATION
