emergency_event_id,vehicle_id,emergency_vehicle_type,distance_to_dest_km,traffic_density,signal_count,current_speed_kmh,baseline_eta_minutes,target_optimized_eta_minutes,emergency_delay_minutes,recommended_priority,green_corridor_required,data_tag
EMG-EVT-006224,AMB-16,AMBULANCE,6.8,0.74,14,30.5,30.2,8.8,21.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006225,AMB-08,AMBULANCE,3.2,0.47,8,40.6,14.3,4.3,10.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006226,FIRE-07,FIRE_TRUCK,3.2,0.47,8,41.8,14.2,4.3,9.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006227,FIRE-03,FIRE_TRUCK,13.2,0.25,26,59.0,44.6,17.0,27.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006228,AMB-06,AMBULANCE,7.5,0.24,13,55.2,23.8,9.5,14.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006229,FIRE-07,FIRE_TRUCK,9.5,0.46,18,40.6,35.6,12.2,23.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006230,FIRE-01,FIRE_TRUCK,7.0,0.21,13,61.6,22.4,8.9,13.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006231,FIRE-10,FIRE_TRUCK,15.1,0.53,27,41.7,54.1,19.2,34.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006232,AMB-11,AMBULANCE,2.5,0.23,4,58.3,7.4,3.1,4.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006233,AMB-05,AMBULANCE,15.1,0.28,27,58.9,47.8,19.2,28.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006234,AMB-04,AMBULANCE,3.7,0.89,7,15.8,22.5,4.7,17.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006235,AMB-09,AMBULANCE,7.8,0.86,14,24.2,36.1,9.9,26.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006236,AMB-07,AMBULANCE,4.6,0.8,11,20.2,26.9,6.1,20.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006237,AMB-17,AMBULANCE,8.9,0.62,16,34.8,34.5,11.3,23.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006238,POL-05,POLICE,5.1,0.6,11,31.6,22.9,6.7,16.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006239,AMB-07,AMBULANCE,13.4,0.4,27,51.7,48.0,17.3,30.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006240,AMB-17,AMBULANCE,11.7,0.26,24,59.8,40.5,15.2,25.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006241,AMB-06,AMBULANCE,14.2,0.37,27,50.8,49.2,18.2,31.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006242,AMB-19,AMBULANCE,5.9,0.46,11,48.9,20.4,7.5,12.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006243,AMB-12,AMBULANCE,12.7,0.95,25,13.8,85.2,16.4,68.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006244,AMB-15,AMBULANCE,10.7,0.2,19,60.0,33.5,13.6,19.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006245,POL-10,POLICE,9.4,0.92,17,21.6,46.5,12.0,34.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006246,FIRE-09,FIRE_TRUCK,7.7,0.42,13,51.3,24.6,9.7,14.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006247,AMB-06,AMBULANCE,3.2,0.52,5,38.9,10.9,4.0,6.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006248,AMB-04,AMBULANCE,2.6,0.65,7,30.3,13.5,3.5,10.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006249,AMB-13,AMBULANCE,11.0,0.4,22,43.7,41.5,14.2,27.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006250,FIRE-09,FIRE_TRUCK,12.7,0.51,22,45.5,43.1,16.1,27.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006251,POL-01,POLICE,13.3,0.97,24,17.1,75.5,16.9,58.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006252,AMB-04,AMBULANCE,2.6,0.81,6,28.0,12.8,3.4,9.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006253,AMB-14,AMBULANCE,12.8,0.32,25,57.8,43.3,16.5,26.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006254,AMB-01,AMBULANCE,6.3,0.49,13,46.4,23.7,8.2,15.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006255,AMB-18,AMBULANCE,12.0,0.89,22,16.2,70.8,15.3,55.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006256,AMB-05,AMBULANCE,9.4,0.45,19,46.0,35.1,12.2,22.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006257,AMB-15,AMBULANCE,9.2,0.22,17,54.4,30.5,11.7,18.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006258,AMB-15,AMBULANCE,9.6,0.65,20,34.0,40.9,12.5,28.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006259,AMB-17,AMBULANCE,8.0,0.94,17,13.6,55.7,10.4,45.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006260,AMB-06,AMBULANCE,4.1,0.77,7,21.4,19.9,5.2,14.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006261,AMB-09,AMBULANCE,8.7,0.6,18,39.1,35.0,11.3,23.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006262,FIRE-03,FIRE_TRUCK,4.6,0.76,10,29.6,21.3,6.0,15.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006263,AMB-16,AMBULANCE,4.9,0.73,9,28.5,21.1,6.2,14.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006264,FIRE-04,FIRE_TRUCK,11.2,0.88,21,18.6,61.3,14.3,47.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006265,AMB-18,AMBULANCE,15.7,0.26,29,59.1,50.7,20.0,30.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006266,FIRE-09,FIRE_TRUCK,5.1,0.47,12,48.8,20.7,6.8,13.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006267,AMB-01,AMBULANCE,12.0,0.56,24,38.8,47.4,15.5,31.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006268,AMB-06,AMBULANCE,10.1,0.5,20,37.3,40.2,13.0,27.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006269,FIRE-04,FIRE_TRUCK,11.9,0.25,21,58.7,37.4,15.1,22.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006270,AMB-02,AMBULANCE,10.2,0.69,20,28.8,45.2,13.1,32.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006271,POL-09,POLICE,3.7,0.62,6,35.7,13.4,4.6,8.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006272,AMB-06,AMBULANCE,2.6,0.58,5,34.8,10.5,3.3,7.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006273,POL-09,POLICE,9.4,0.34,19,52.9,33.5,12.2,21.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006274,AMB-12,AMBULANCE,11.9,0.3,22,50.9,40.4,15.2,25.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006275,AMB-15,AMBULANCE,5.5,0.52,11,40.7,21.3,7.1,14.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006276,AMB-06,AMBULANCE,11.4,0.73,20,32.7,44.9,14.4,30.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006277,AMB-15,AMBULANCE,4.0,0.55,7,37.5,14.8,5.1,9.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006278,FIRE-02,FIRE_TRUCK,3.8,0.84,7,25.5,17.3,4.8,12.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006279,FIRE-09,FIRE_TRUCK,5.9,0.83,10,22.5,27.7,7.4,20.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006280,AMB-12,AMBULANCE,15.4,0.93,27,15.4,92.4,19.5,72.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006281,AMB-09,AMBULANCE,9.1,0.2,19,58.9,32.1,11.8,20.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006282,AMB-19,AMBULANCE,13.3,0.46,24,44.9,46.6,16.9,29.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006283,AMB-12,AMBULANCE,10.6,0.23,19,56.8,34.0,13.5,20.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006284,FIRE-07,FIRE_TRUCK,12.7,0.53,23,36.8,48.3,16.2,32.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006285,AMB-17,AMBULANCE,15.9,0.76,31,26.3,73.5,20.4,53.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006286,AMB-14,AMBULANCE,14.8,0.3,26,49.7,49.1,18.7,30.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006287,AMB-09,AMBULANCE,4.8,0.23,9,63.2,15.4,6.1,9.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006288,FIRE-07,FIRE_TRUCK,8.9,0.71,18,26.9,41.5,11.5,30.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006289,FIRE-06,FIRE_TRUCK,9.3,0.23,18,58.2,31.2,11.9,19.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006290,POL-08,POLICE,15.0,0.4,27,45.8,52.1,19.1,33.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006291,AMB-09,AMBULANCE,4.0,0.81,7,24.1,18.4,5.1,13.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006292,POL-10,POLICE,2.2,0.84,6,26.1,12.3,3.0,9.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006293,AMB-09,AMBULANCE,3.4,0.72,9,31.5,17.3,4.6,12.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006294,AMB-19,AMBULANCE,2.7,0.73,6,26.7,13.3,3.5,9.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006295,AMB-06,AMBULANCE,15.4,0.48,30,42.4,57.8,19.8,38.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006296,FIRE-01,FIRE_TRUCK,10.7,0.82,19,22.3,51.6,13.6,38.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006297,FIRE-02,FIRE_TRUCK,8.3,0.57,14,39.9,29.3,10.5,18.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006298,POL-04,POLICE,9.1,0.41,16,50.9,29.9,11.5,18.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006299,POL-09,POLICE,12.9,0.22,26,59.0,44.3,16.7,27.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006300,FIRE-10,FIRE_TRUCK,12.9,0.4,24,46.7,45.4,16.5,28.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006301,AMB-11,AMBULANCE,13.3,0.36,25,50.4,45.8,17.0,28.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006302,AMB-11,AMBULANCE,9.3,0.4,17,48.1,32.0,11.8,20.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006303,AMB-14,AMBULANCE,12.0,0.27,23,55.1,40.7,15.4,25.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006304,AMB-19,AMBULANCE,4.8,0.83,10,26.3,23.0,6.2,16.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006305,AMB-13,AMBULANCE,14.5,0.61,28,34.3,59.0,18.6,40.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006306,FIRE-01,FIRE_TRUCK,10.0,0.29,20,59.5,34.1,12.9,21.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006307,AMB-12,AMBULANCE,3.6,0.84,7,25.2,17.0,4.6,12.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006308,AMB-10,AMBULANCE,14.7,0.75,29,24.1,71.4,18.9,52.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006309,AMB-09,AMBULANCE,6.8,0.63,13,36.6,26.7,8.7,18.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006310,AMB-18,AMBULANCE,4.1,0.38,10,47.2,17.2,5.5,11.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006311,FIRE-04,FIRE_TRUCK,11.2,0.75,23,27.9,51.7,14.5,37.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006312,AMB-02,AMBULANCE,1.7,0.23,6,55.7,9.0,2.5,6.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006313,POL-02,POLICE,14.1,0.41,25,46.0,48.4,17.9,30.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006314,AMB-03,AMBULANCE,15.4,0.64,29,30.9,64.7,19.7,45.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006315,AMB-20,AMBULANCE,5.3,0.45,12,49.5,20.8,7.0,13.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006316,AMB-19,AMBULANCE,6.4,0.58,11,32.9,24.9,8.1,16.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006317,AMB-08,AMBULANCE,12.2,0.91,22,15.2,74.6,15.5,59.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006318,AMB-19,AMBULANCE,6.3,0.28,12,59.0,20.8,8.1,12.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006319,AMB-09,AMBULANCE,13.4,0.76,26,27.4,60.5,17.2,43.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006320,AMB-20,AMBULANCE,9.3,0.57,16,33.2,36.0,11.7,24.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006321,FIRE-04,FIRE_TRUCK,8.9,0.32,18,54.6,31.4,11.5,19.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006322,AMB-06,AMBULANCE,3.3,0.46,5,42.4,10.7,4.1,6.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006323,AMB-01,AMBULANCE,7.2,0.32,13,51.2,24.0,9.2,14.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006324,FIRE-03,FIRE_TRUCK,13.6,0.53,24,38.9,49.8,17.2,32.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006325,FIRE-09,FIRE_TRUCK,10.9,0.4,21,47.3,39.0,14.0,25.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006326,POL-05,POLICE,11.8,0.84,24,19.4,65.3,15.3,50.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006327,FIRE-07,FIRE_TRUCK,13.8,0.59,27,34.5,56.4,17.8,38.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006328,AMB-13,AMBULANCE,1.8,0.7,6,26.1,11.3,2.6,8.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006329,POL-03,POLICE,4.1,0.6,9,32.9,18.3,5.4,12.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006330,AMB-01,AMBULANCE,6.5,0.86,13,25.2,31.1,8.4,22.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006331,FIRE-06,FIRE_TRUCK,3.9,0.98,8,13.8,26.6,5.1,21.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006332,AMB-08,AMBULANCE,13.7,0.35,25,50.5,46.3,17.4,28.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006333,AMB-07,AMBULANCE,13.8,0.69,27,33.7,57.0,17.8,39.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006334,AMB-06,AMBULANCE,1.9,0.75,6,25.9,11.6,2.7,8.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006335,AMB-06,AMBULANCE,10.8,0.97,20,13.5,72.0,13.8,58.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006336,AMB-10,AMBULANCE,15.0,0.59,27,38.6,55.7,19.1,36.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006337,FIRE-03,FIRE_TRUCK,14.1,0.72,28,33.3,59.0,18.2,40.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006338,AMB-18,AMBULANCE,12.1,0.97,23,11.6,90.2,15.5,74.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006339,AMB-09,AMBULANCE,8.7,0.81,17,18.7,48.3,11.2,37.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006340,AMB-05,AMBULANCE,3.4,0.74,8,26.5,17.3,4.5,12.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006341,AMB-07,AMBULANCE,11.9,0.6,24,35.4,49.0,15.4,33.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006342,AMB-05,AMBULANCE,11.0,0.66,19,28.2,46.2,13.9,32.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006343,AMB-02,AMBULANCE,10.8,0.66,22,28.8,48.9,14.0,34.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006344,AMB-15,AMBULANCE,15.7,0.31,29,51.4,53.1,20.0,33.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006345,POL-10,POLICE,2.5,0.7,5,25.2,12.0,3.2,8.8,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006346,AMB-13,AMBULANCE,6.4,0.52,12,36.7,24.9,8.2,16.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006347,FIRE-01,FIRE_TRUCK,7.9,0.23,16,54.9,27.8,10.2,17.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006348,AMB-04,AMBULANCE,3.8,0.49,8,40.8,15.2,4.9,10.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006349,AMB-07,AMBULANCE,5.4,0.9,9,19.2,27.7,6.8,20.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006350,AMB-10,AMBULANCE,2.4,0.29,7,52.8,11.1,3.3,7.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006351,AMB-12,AMBULANCE,5.7,0.9,10,16.1,33.2,7.2,26.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006352,POL-10,POLICE,15.8,0.71,30,26.2,72.2,20.2,52.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006353,FIRE-06,FIRE_TRUCK,14.5,0.94,26,14.8,90.0,18.4,71.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006354,AMB-15,AMBULANCE,10.1,0.27,20,55.8,34.9,13.0,21.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006355,AMB-19,AMBULANCE,3.5,0.86,6,16.3,20.1,4.4,15.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006356,AMB-04,AMBULANCE,13.1,0.78,26,21.6,67.6,16.9,50.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006357,FIRE-03,FIRE_TRUCK,14.5,0.92,27,15.3,89.3,18.5,70.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006358,AMB-07,AMBULANCE,7.7,0.86,15,24.0,37.2,9.9,27.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006359,AMB-11,AMBULANCE,5.7,0.75,10,28.5,24.0,7.2,16.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006360,AMB-09,AMBULANCE,4.9,0.79,11,29.2,23.3,6.4,16.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006361,AMB-09,AMBULANCE,9.7,0.8,19,19.6,52.5,12.5,40.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006362,FIRE-02,FIRE_TRUCK,7.2,0.21,12,59.8,21.6,9.1,12.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006363,AMB-20,AMBULANCE,8.8,0.52,17,36.3,34.9,11.3,23.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006364,FIRE-06,FIRE_TRUCK,15.4,0.72,29,30.6,65.0,19.7,45.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006365,AMB-04,AMBULANCE,3.8,0.51,9,40.7,16.4,5.0,11.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006366,POL-04,POLICE,8.3,0.76,14,26.8,35.4,10.5,24.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006367,POL-05,POLICE,15.7,0.51,29,42.4,57.0,20.0,37.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006368,AMB-10,AMBULANCE,1.9,0.71,6,30.0,11.0,2.7,8.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006369,AMB-04,AMBULANCE,4.8,0.32,8,52.4,15.1,6.0,9.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006370,AMB-16,AMBULANCE,2.6,0.55,6,41.4,11.0,3.4,7.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006371,AMB-19,AMBULANCE,14.2,0.44,25,45.2,48.8,18.0,30.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006372,AMB-13,AMBULANCE,12.7,0.77,24,28.8,55.3,16.3,39.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006373,AMB-17,AMBULANCE,3.8,0.46,7,47.8,13.2,4.8,8.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006374,AMB-05,AMBULANCE,10.5,0.87,21,21.3,54.8,13.6,41.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006375,POL-03,POLICE,8.8,0.77,18,22.0,45.6,11.4,34.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006376,AMB-18,AMBULANCE,13.6,0.44,27,45.5,50.3,17.5,32.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006377,AMB-18,AMBULANCE,7.9,0.44,14,49.7,26.3,10.0,16.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006378,AMB-19,AMBULANCE,1.5,0.29,2,52.1,4.1,2.0,2.1,CRITICAL,0,SYNTHETIC EMERGENCY V2X
EMG-EVT-006379,AMB-18,AMBULANCE,3.8,0.86,9,22.4,21.0,5.0,16.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006380,AMB-16,AMBULANCE,15.3,0.46,27,44.7,52.9,19.4,33.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006381,AMB-19,AMBULANCE,10.1,0.55,21,40.3,40.2,13.1,27.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006382,POL-06,POLICE,16.0,0.21,29,55.2,52.2,20.4,31.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006383,FIRE-05,FIRE_TRUCK,5.3,0.37,9,46.9,17.6,6.7,10.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006384,AMB-10,AMBULANCE,4.1,0.32,9,48.1,15.9,5.4,10.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006385,AMB-01,AMBULANCE,13.9,0.36,25,54.0,45.4,17.7,27.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006386,AMB-10,AMBULANCE,8.9,0.56,18,38.0,35.7,11.5,24.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006387,FIRE-07,FIRE_TRUCK,12.8,0.22,23,60.7,40.3,16.3,24.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006388,AMB-04,AMBULANCE,10.7,0.34,20,47.0,37.7,13.7,24.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006389,AMB-01,AMBULANCE,2.9,0.22,6,58.3,10.2,3.8,6.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006390,AMB-01,AMBULANCE,9.0,0.78,18,24.7,43.5,11.6,31.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006391,AMB-16,AMBULANCE,7.6,0.87,15,17.1,44.7,9.8,34.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006392,FIRE-04,FIRE_TRUCK,13.8,0.34,25,50.7,46.3,17.6,28.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006393,FIRE-01,FIRE_TRUCK,12.0,0.47,22,41.8,43.6,15.3,28.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006394,AMB-08,AMBULANCE,9.5,0.59,18,33.3,38.7,12.2,26.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006395,AMB-04,AMBULANCE,9.9,0.49,19,42.1,36.9,12.7,24.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006396,FIRE-01,FIRE_TRUCK,5.3,0.75,12,25.5,26.9,7.0,19.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-006397,AMB-05,AMBULANCE,2.2,0.4,5,50.9,8.6,2.9,5.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
