message_id,sender_vehicle_id,sender_type,receiver_vehicle_id,distance_m,sender_speed_kmh,receiver_speed_kmh,relative_speed_kmh,acceleration_mps2,deceleration_mps2,heading_difference_deg,braking_status,communication_mode,latency_ms,packet_loss_rate,signal_strength_dbm,hazard_type,time_to_collision_sec,collision_probability,warning_required,v2v_risk_level,data_source
V2V-MSG-005902,VEH-070,BUS,VEH-288,211.2,44.6,45.9,-1.3,-2.26,2.26,10.6,LIGHT_BRAKING,C-V2V,40.79,0.005,-67.1,PEDESTRIAN_CONFLICT,99.0,0.091,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005903,VEH-011,MOTORBIKE,VEH-276,513.4,16.3,9.6,6.7,1.92,0.0,5.9,NORMAL,C-V2V,24.25,0.006,-78.9,PEDESTRIAN_CONFLICT,99.0,0.063,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005904,VEH-066,BUS,VEH-218,814.7,54.4,46.7,7.7,-1.69,1.69,22.0,LIGHT_BRAKING,C-V2V,52.73,0.009,-81.2,NORMAL_DRIVING,99.0,0.016,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005905,VEH-040,CAR,VEH-266,169.6,17.0,16.1,0.9,0.54,0.0,13.2,NORMAL,DSRC,6.73,0.029,-69.4,NORMAL_DRIVING,99.0,0.148,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005906,VEH-032,AMBULANCE,VEH-167,610.9,74.9,80.2,-5.3,-0.97,0.97,17.2,LIGHT_BRAKING,C-V2V,25.13,0.007,-80.5,NORMAL_DRIVING,99.0,0.13,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005907,VEH-123,MOTORBIKE,VEH-284,108.6,19.2,6.1,13.1,1.78,0.0,8.6,NORMAL,DSRC,2.15,0.018,-62.1,HAZARD,29.84,0.078,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005908,AMB-07,AMBULANCE,VEH-244,630.5,27.8,16.5,11.3,-9.25,9.25,41.9,HARD_BRAKING,C-V2V,44.77,0.031,-78.2,SUDDEN_BRAKING,99.0,0.065,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005909,VEH-007,BUS,VEH-160,66.4,58.4,66.3,-7.9,-2.18,2.18,1.4,LIGHT_BRAKING,DSRC,5.64,0.005,-53.3,EMERGENCY_VEHICLE,99.0,0.086,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005910,VEH-065,TRUCK,VEH-181,1135.4,73.2,55.1,18.1,-1.97,1.97,37.2,LIGHT_BRAKING,C-V2V,37.55,0.033,-91.9,NORMAL_DRIVING,99.0,0.138,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005911,VEH-092,SUV,VEH-224,166.9,56.5,44.2,12.3,1.35,0.0,28.3,NORMAL,DSRC,5.73,0.027,-71.1,HAZARD,48.85,0.122,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005912,AMB-07,AMBULANCE,VEH-291,36.4,59.8,79.2,-19.4,1.73,0.0,33.6,NORMAL,DSRC,5.75,0.002,-49.1,NORMAL_DRIVING,99.0,0.087,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005913,VEH-074,AMBULANCE,VEH-252,898.3,44.3,48.5,-4.2,-2.48,2.48,7.2,LIGHT_BRAKING,C-V2V,35.87,0.009,-83.3,NORMAL_DRIVING,99.0,0.086,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005914,VEH-130,MOTORBIKE,VEH-270,173.3,84.2,76.5,7.7,0.09,0.0,17.0,NORMAL,DSRC,4.56,0.021,-70.7,NORMAL_DRIVING,81.02,0.024,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005915,VEH-032,MOTORBIKE,VEH-258,942.2,34.9,24.0,10.9,-1.06,1.06,20.1,LIGHT_BRAKING,C-V2V,53.89,0.02,-87.5,PEDESTRIAN_CONFLICT,99.0,0.025,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005916,VEH-084,BUS,VEH-178,105.4,77.6,91.0,-13.4,0.67,0.0,39.5,NORMAL,DSRC,4.71,0.007,-58.6,NORMAL_DRIVING,99.0,0.03,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005917,VEH-012,CAR,VEH-289,630.8,64.6,48.5,16.1,1.41,0.0,7.6,NORMAL,C-V2V,53.64,0.032,-77.9,NORMAL_DRIVING,99.0,0.021,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005918,VEH-124,MOTORBIKE,VEH-157,139.3,49.7,59.7,-10.0,-8.04,8.04,15.7,HARD_BRAKING,C-V2V,33.47,0.015,-60.2,SUDDEN_BRAKING,99.0,0.138,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005919,VEH-097,AMBULANCE,VEH-252,265.1,37.3,25.6,11.7,-0.42,0.42,12.4,LIGHT_BRAKING,DSRC,2.71,0.043,-87.0,NORMAL_DRIVING,81.57,0.049,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005920,VEH-054,AMBULANCE,VEH-204,91.8,57.7,67.4,-9.7,-8.39,8.39,2.3,HARD_BRAKING,DSRC,7.29,0.015,-57.0,SUDDEN_BRAKING,99.0,0.015,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005921,VEH-109,SUV,VEH-202,182.7,72.6,70.5,2.1,0.13,0.0,15.3,NORMAL,C-V2V,40.64,0.034,-68.8,EMERGENCY_VEHICLE,99.0,0.137,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005922,VEH-045,AMBULANCE,VEH-254,28.3,35.1,27.5,7.6,-1.07,1.07,36.8,LIGHT_BRAKING,C-V2V,24.7,0.017,-61.9,HAZARD,13.41,0.113,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005923,VEH-009,MOTORBIKE,VEH-251,138.5,72.3,85.8,-13.5,1.54,0.0,8.7,NORMAL,DSRC,4.22,0.026,-65.9,NORMAL_DRIVING,99.0,0.014,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005924,VEH-073,MOTORBIKE,VEH-193,884.8,48.0,39.4,8.6,-1.83,1.83,0.8,LIGHT_BRAKING,C-V2V,63.57,0.03,-84.5,NORMAL_DRIVING,99.0,0.021,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005925,VEH-042,SUV,VEH-272,211.4,15.4,29.5,-14.1,-2.28,2.28,29.5,LIGHT_BRAKING,DSRC,2.72,0.037,-79.8,NORMAL_DRIVING,99.0,0.114,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005926,VEH-144,CAR,VEH-236,85.1,20.8,21.0,-0.2,-0.35,0.35,15.0,LIGHT_BRAKING,DSRC,4.05,0.009,-57.1,PEDESTRIAN_CONFLICT,99.0,0.138,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005927,AMB-07,AMBULANCE,VEH-239,150.3,31.2,34.7,-3.5,0.09,0.0,15.7,NORMAL,C-V2V,34.57,0.031,-66.9,NORMAL_DRIVING,99.0,0.08,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005928,VEH-016,MOTORBIKE,VEH-186,160.0,75.9,88.9,-13.0,2.1,0.0,21.4,NORMAL,DSRC,4.68,0.022,-70.4,NORMAL_DRIVING,99.0,0.114,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005929,VEH-139,BUS,VEH-191,671.9,55.2,42.2,13.0,1.09,0.0,33.7,NORMAL,C-V2V,60.69,0.019,-81.0,NORMAL_DRIVING,99.0,0.084,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005930,VEH-008,AMBULANCE,VEH-299,185.0,58.6,58.9,-0.3,-2.23,2.23,32.8,LIGHT_BRAKING,DSRC,7.93,0.022,-74.3,EMERGENCY_VEHICLE,99.0,0.03,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005931,VEH-142,TRUCK,VEH-295,218.4,37.1,25.1,12.0,-1.47,1.47,13.9,LIGHT_BRAKING,DSRC,7.54,0.032,-76.8,NORMAL_DRIVING,65.52,0.037,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005932,VEH-094,SUV,VEH-160,171.9,51.5,52.6,-1.1,-11.36,11.36,16.4,CRASH_STOP,DSRC,3.97,0.024,-73.8,ACCIDENT,99.0,0.936,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-005933,VEH-065,AMBULANCE,VEH-254,209.8,78.0,96.9,-18.9,-2.13,2.13,14.3,LIGHT_BRAKING,DSRC,7.49,0.032,-76.5,HAZARD,99.0,0.114,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005934,VEH-124,SUV,VEH-258,766.6,66.0,70.5,-4.5,-1.51,1.51,1.4,LIGHT_BRAKING,C-V2V,50.0,0.035,-82.8,HAZARD,99.0,0.122,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005935,VEH-017,AMBULANCE,VEH-161,1121.1,35.4,47.5,-12.1,1.78,0.0,0.6,NORMAL,C-V2V,45.92,0.015,-92.6,NORMAL_DRIVING,99.0,0.082,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005936,VEH-132,AMBULANCE,VEH-181,275.4,72.4,72.9,-0.5,-0.32,0.32,0.4,LIGHT_BRAKING,DSRC,6.88,0.051,-91.3,NORMAL_DRIVING,99.0,0.126,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005937,VEH-102,TRUCK,VEH-269,256.5,20.1,10.0,10.1,1.48,0.0,53.4,NORMAL,DSRC,4.1,0.045,-88.6,HAZARD,91.43,0.069,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005938,VEH-085,AMBULANCE,VEH-170,169.7,47.8,26.8,21.0,-0.92,0.92,44.1,LIGHT_BRAKING,C-V2V,39.73,0.025,-67.1,NORMAL_DRIVING,29.09,0.137,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005939,VEH-142,CAR,VEH-153,216.2,68.9,78.9,-10.0,0.82,0.0,3.7,NORMAL,DSRC,6.6,0.032,-81.2,NORMAL_DRIVING,99.0,0.03,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005940,VEH-116,SUV,VEH-230,448.6,21.6,20.9,0.7,2.15,0.0,5.8,NORMAL,C-V2V,24.94,0.016,-73.9,NORMAL_DRIVING,99.0,0.062,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005941,VEH-018,BUS,VEH-288,21.6,25.7,28.0,-2.3,-1.77,1.77,32.2,LIGHT_BRAKING,DSRC,7.61,0.012,-43.8,NORMAL_DRIVING,99.0,0.034,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005942,VEH-046,SUV,VEH-265,726.1,20.8,30.1,-9.3,-9.47,9.47,13.4,HARD_BRAKING,C-V2V,23.55,0.028,-80.9,SUDDEN_BRAKING,99.0,0.05,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005943,VEH-096,SUV,VEH-294,885.5,65.1,70.5,-5.4,-1.42,1.42,62.0,LIGHT_BRAKING,C-V2V,51.13,0.031,-89.2,NORMAL_DRIVING,99.0,0.055,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005944,VEH-077,AMBULANCE,VEH-258,321.2,27.6,18.8,8.8,-1.5,1.5,7.2,LIGHT_BRAKING,C-V2V,51.53,0.02,-72.7,NORMAL_DRIVING,99.0,0.046,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005945,VEH-104,AMBULANCE,VEH-181,233.8,83.1,74.5,8.6,0.5,0.0,3.7,NORMAL,DSRC,5.26,0.035,-80.0,NORMAL_DRIVING,97.87,0.083,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005946,VEH-142,AMBULANCE,VEH-151,404.8,66.9,66.5,0.4,-0.31,0.31,4.0,LIGHT_BRAKING,C-V2V,61.45,0.025,-71.5,NORMAL_DRIVING,99.0,0.011,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005947,VEH-107,SUV,VEH-186,960.0,83.5,67.9,15.6,0.0,0.0,24.0,NORMAL,C-V2V,64.4,0.027,-90.4,NORMAL_DRIVING,99.0,0.025,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005948,VEH-111,CAR,VEH-254,823.0,81.6,73.6,8.0,-6.06,6.06,10.3,HARD_BRAKING,C-V2V,38.7,0.029,-87.5,SUDDEN_BRAKING,99.0,0.14,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005949,VEH-065,TRUCK,VEH-199,67.9,79.2,89.6,-10.4,-1.31,1.31,4.2,LIGHT_BRAKING,DSRC,3.81,0.008,-49.4,NORMAL_DRIVING,99.0,0.127,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005950,VEH-009,BUS,VEH-180,104.1,80.8,80.8,0.0,-1.96,1.96,21.2,LIGHT_BRAKING,DSRC,3.35,0.011,-59.0,NORMAL_DRIVING,99.0,0.059,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005951,VEH-072,BUS,VEH-266,142.0,62.2,41.6,20.6,-1.23,1.23,34.0,LIGHT_BRAKING,C-V2V,35.27,0.011,-65.7,EMERGENCY_VEHICLE,24.82,0.134,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005952,VEH-084,CAR,VEH-242,12.8,65.3,77.4,-12.1,-1.48,1.48,20.4,LIGHT_BRAKING,DSRC,2.82,0.006,-41.3,NORMAL_DRIVING,99.0,0.058,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005953,VEH-036,SUV,VEH-267,177.4,33.9,37.9,-4.0,0.45,0.0,17.5,NORMAL,DSRC,7.84,0.031,-74.1,NORMAL_DRIVING,99.0,0.042,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005954,AMB-07,AMBULANCE,VEH-254,77.2,71.6,51.6,20.0,0.53,0.0,72.6,NORMAL,DSRC,8.45,0.008,-53.4,NORMAL_DRIVING,13.9,0.143,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005955,VEH-068,TRUCK,VEH-188,973.9,41.0,37.3,3.7,0.92,0.0,11.4,NORMAL,C-V2V,22.38,0.028,-89.5,NORMAL_DRIVING,99.0,0.076,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005956,VEH-066,TRUCK,VEH-272,126.2,26.4,28.4,-2.0,-5.93,5.93,8.0,HARD_BRAKING,DSRC,7.49,0.021,-63.8,SUDDEN_BRAKING,99.0,0.032,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005957,VEH-042,CAR,VEH-195,985.0,31.3,46.5,-15.2,-0.65,0.65,10.4,LIGHT_BRAKING,C-V2V,63.01,0.032,-90.0,NORMAL_DRIVING,99.0,0.025,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005958,VEH-056,SUV,VEH-195,138.3,39.5,54.6,-15.1,0.6,0.0,26.4,NORMAL,DSRC,2.99,0.017,-66.1,NORMAL_DRIVING,99.0,0.131,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005959,VEH-101,SUV,VEH-215,155.4,78.8,62.8,16.0,2.36,0.0,21.7,NORMAL,DSRC,6.34,0.016,-69.6,HAZARD,34.96,0.063,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005960,VEH-129,BUS,VEH-250,451.6,25.0,17.3,7.7,-0.63,0.63,28.3,LIGHT_BRAKING,C-V2V,50.28,0.009,-75.5,NORMAL_DRIVING,99.0,0.019,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005961,VEH-083,BUS,VEH-213,158.5,54.3,73.1,-18.8,0.03,0.0,13.1,NORMAL,DSRC,7.55,0.017,-66.2,NORMAL_DRIVING,99.0,0.11,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005962,VEH-020,CAR,VEH-173,66.1,25.8,32.1,-6.3,1.33,0.0,0.9,NORMAL,DSRC,7.43,0.006,-49.0,NORMAL_DRIVING,99.0,0.126,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005963,AMB-07,AMBULANCE,VEH-152,16.1,46.0,36.4,9.6,-2.32,2.32,37.6,LIGHT_BRAKING,DSRC,2.02,0.003,-43.4,NORMAL_DRIVING,6.04,0.112,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005964,VEH-108,BUS,VEH-292,279.3,77.9,84.9,-7.0,-8.67,8.67,22.1,HARD_BRAKING,DSRC,5.87,0.049,-93.1,SUDDEN_BRAKING,99.0,0.081,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005965,VEH-132,CAR,VEH-250,37.3,54.3,73.9,-19.6,2.15,0.0,53.4,NORMAL,DSRC,7.07,0.01,-47.0,NORMAL_DRIVING,99.0,0.103,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005966,VEH-055,AMBULANCE,VEH-193,274.6,30.6,46.8,-16.2,1.96,0.0,18.4,NORMAL,DSRC,3.81,0.054,-86.7,NORMAL_DRIVING,99.0,0.14,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005967,VEH-103,AMBULANCE,VEH-251,232.8,63.4,74.1,-10.7,-2.06,2.06,13.5,LIGHT_BRAKING,DSRC,7.82,0.037,-81.2,NORMAL_DRIVING,99.0,0.092,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005968,VEH-067,BUS,VEH-290,26.7,43.7,58.2,-14.5,-1.23,1.23,39.2,LIGHT_BRAKING,DSRC,7.91,0.004,-43.8,NORMAL_DRIVING,99.0,0.075,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005969,VEH-104,CAR,VEH-256,147.2,66.0,44.8,21.2,-0.12,0.12,14.5,LIGHT_BRAKING,DSRC,2.86,0.019,-66.9,PEDESTRIAN_CONFLICT,25.0,0.045,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005970,VEH-054,CAR,VEH-289,412.3,19.4,21.3,-1.9,-0.82,0.82,13.1,LIGHT_BRAKING,C-V2V,61.14,0.025,-71.5,NORMAL_DRIVING,99.0,0.126,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005971,VEH-100,CAR,VEH-155,116.7,23.1,36.8,-13.7,-9.45,9.45,12.6,HARD_BRAKING,DSRC,7.31,0.009,-61.3,SUDDEN_BRAKING,99.0,0.072,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005972,VEH-019,BUS,VEH-230,71.6,39.0,57.7,-18.7,2.41,0.0,31.0,NORMAL,DSRC,7.66,0.008,-55.8,HAZARD,99.0,0.147,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005973,VEH-137,SUV,VEH-250,34.8,76.5,63.0,13.5,0.91,0.0,14.3,NORMAL,DSRC,6.15,0.015,-48.0,EMERGENCY_VEHICLE,9.28,0.028,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005974,VEH-123,MOTORBIKE,VEH-271,194.4,25.3,11.3,14.0,1.62,0.0,1.9,NORMAL,C-V2V,53.54,0.032,-67.4,NORMAL_DRIVING,49.99,0.134,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005975,VEH-013,BUS,VEH-183,67.3,15.5,15.3,0.2,-0.78,0.78,8.0,LIGHT_BRAKING,DSRC,5.77,0.006,-55.1,NORMAL_DRIVING,99.0,0.034,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005976,VEH-146,MOTORBIKE,VEH-222,86.0,53.9,40.3,13.6,-7.08,7.08,41.5,HARD_BRAKING,DSRC,3.92,0.011,-55.6,SUDDEN_BRAKING,22.76,0.109,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005977,VEH-121,AMBULANCE,VEH-281,446.2,63.0,54.3,8.7,-1.63,1.63,20.2,LIGHT_BRAKING,C-V2V,64.29,0.026,-69.4,EMERGENCY_VEHICLE,99.0,0.117,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005978,VEH-111,TRUCK,VEH-281,847.4,70.8,59.3,11.5,-2.2,2.2,21.4,LIGHT_BRAKING,C-V2V,52.3,0.019,-84.7,NORMAL_DRIVING,99.0,0.108,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005979,VEH-110,TRUCK,VEH-267,40.9,79.7,93.0,-13.3,1.14,0.0,28.3,NORMAL,DSRC,6.22,0.004,-50.2,NORMAL_DRIVING,99.0,0.076,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005980,VEH-087,MOTORBIKE,VEH-291,931.4,71.0,67.1,3.9,0.31,0.0,24.1,NORMAL,C-V2V,38.32,0.011,-88.5,NORMAL_DRIVING,99.0,0.078,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005981,VEH-059,AMBULANCE,VEH-206,1058.7,66.5,44.4,22.1,1.13,0.0,29.8,NORMAL,C-V2V,37.27,0.03,-92.6,NORMAL_DRIVING,99.0,0.097,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005982,VEH-140,SUV,VEH-186,83.7,39.4,16.6,22.8,-1.7,1.7,24.1,LIGHT_BRAKING,DSRC,2.82,0.009,-55.8,NORMAL_DRIVING,13.22,0.069,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005983,VEH-047,CAR,VEH-221,1065.3,42.2,51.9,-9.7,-0.74,0.74,50.3,LIGHT_BRAKING,C-V2V,55.47,0.009,-90.7,NORMAL_DRIVING,99.0,0.034,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005984,VEH-139,BUS,VEH-269,190.8,18.6,13.8,4.8,-9.28,9.28,10.5,HARD_BRAKING,DSRC,4.8,0.029,-72.8,SUDDEN_BRAKING,99.0,0.123,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005985,VEH-102,BUS,VEH-198,605.3,24.9,22.8,2.1,-6.24,6.24,12.6,HARD_BRAKING,C-V2V,45.55,0.022,-81.4,SUDDEN_BRAKING,99.0,0.056,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005986,VEH-007,CAR,VEH-242,264.4,33.5,42.1,-8.6,1.42,0.0,24.8,NORMAL,C-V2V,44.56,0.012,-70.4,NORMAL_DRIVING,99.0,0.136,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005987,VEH-026,MOTORBIKE,VEH-270,94.7,55.3,59.5,-4.2,-1.26,1.26,8.1,LIGHT_BRAKING,DSRC,4.64,0.007,-58.7,NORMAL_DRIVING,99.0,0.121,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005988,VEH-049,MOTORBIKE,VEH-155,846.9,51.0,29.6,21.4,-0.15,0.15,8.0,LIGHT_BRAKING,C-V2V,35.47,0.032,-84.8,NORMAL_DRIVING,99.0,0.024,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005989,VEH-149,MOTORBIKE,VEH-299,410.9,26.1,38.6,-12.5,-5.56,5.56,17.3,HARD_BRAKING,C-V2V,42.07,0.017,-73.6,SUDDEN_BRAKING,99.0,0.095,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005990,VEH-138,TRUCK,VEH-233,115.9,66.7,80.8,-14.1,0.61,0.0,39.6,NORMAL,C-V2V,48.62,0.009,-61.7,NORMAL_DRIVING,99.0,0.108,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005991,VEH-066,BUS,VEH-280,594.4,34.0,35.9,-1.9,-1.62,1.62,7.1,LIGHT_BRAKING,C-V2V,42.37,0.022,-74.1,EMERGENCY_VEHICLE,99.0,0.094,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005992,VEH-019,TRUCK,VEH-220,276.2,21.3,32.0,-10.7,1.91,0.0,38.5,NORMAL,DSRC,7.76,0.044,-92.0,NORMAL_DRIVING,99.0,0.08,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005993,VEH-149,SUV,VEH-165,1140.6,58.6,69.7,-11.1,-0.75,0.75,37.6,LIGHT_BRAKING,C-V2V,60.0,0.009,-91.5,NORMAL_DRIVING,99.0,0.12,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005994,VEH-127,TRUCK,VEH-160,167.6,54.6,42.0,12.6,-1.4,1.4,3.5,LIGHT_BRAKING,C-V2V,56.88,0.023,-65.2,NORMAL_DRIVING,47.89,0.098,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005995,VEH-046,SUV,VEH-210,695.0,27.5,38.4,-10.9,-0.04,0.04,22.9,LIGHT_BRAKING,C-V2V,23.04,0.026,-82.3,NORMAL_DRIVING,99.0,0.137,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005996,VEH-016,SUV,VEH-182,434.1,58.0,56.9,1.1,-0.22,0.22,8.5,LIGHT_BRAKING,C-V2V,36.57,0.008,-73.1,PEDESTRIAN_CONFLICT,99.0,0.144,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005997,VEH-102,BUS,VEH-222,189.3,24.3,28.1,-3.8,-2.22,2.22,29.1,LIGHT_BRAKING,DSRC,2.26,0.03,-75.4,NORMAL_DRIVING,99.0,0.095,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-005998,VEH-104,MOTORBIKE,VEH-249,56.5,31.0,46.0,-15.0,-2.11,2.11,18.4,LIGHT_BRAKING,DSRC,3.98,0.004,-49.6,EMERGENCY_VEHICLE,99.0,0.074,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-005999,VEH-119,TRUCK,VEH-275,545.2,18.3,10.2,8.1,0.83,0.0,9.1,NORMAL,C-V2V,40.06,0.011,-77.5,NORMAL_DRIVING,99.0,0.011,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-006000,VEH-023,SUV,VEH-252,244.0,71.0,79.3,-8.3,-1.77,1.77,34.8,LIGHT_BRAKING,DSRC,6.48,0.038,-82.7,NORMAL_DRIVING,99.0,0.065,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-006001,VEH-096,BUS,VEH-203,142.2,29.5,9.6,19.9,-0.96,0.96,35.3,LIGHT_BRAKING,DSRC,4.92,0.02,-65.2,NORMAL_DRIVING,25.72,0.124,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-006002,VEH-022,BUS,VEH-242,112.7,61.7,59.0,2.7,-2.03,2.03,11.6,LIGHT_BRAKING,DSRC,2.91,0.009,-62.7,NORMAL_DRIVING,99.0,0.134,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-006003,VEH-128,BUS,VEH-193,166.0,23.0,10.9,12.1,-11.08,11.08,19.2,CRASH_STOP,DSRC,5.38,0.021,-67.0,ACCIDENT,49.39,0.978,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-006004,VEH-055,TRUCK,VEH-179,269.7,79.9,68.7,11.2,0.05,0.0,40.3,NORMAL,DSRC,2.77,0.047,-85.6,HAZARD,86.69,0.101,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-006005,VEH-095,BUS,VEH-234,129.9,46.9,38.5,8.4,-1.49,1.49,17.4,LIGHT_BRAKING,DSRC,5.06,0.011,-62.2,HAZARD,55.67,0.016,0,SAFE,SYNTHETIC V2V TELEMETRY
